"timestamp_utc","container","cpu_pct","memory_used_mib","memory_usage","net_io","block_io","pids"
"2026-09-06T21:53:39.4854187Z","mqtt-edge-7","3,55","2,648","2.648MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:53:39.4854187Z","mqtt-edge-8","2,34","2,633","2.633MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:53:39.4854187Z","mqtt-edge-9","0,02","2,637","2.637MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","cloud-worker-0","0,21","7","7MiB / 15.18GiB","17.9kB / 14.9kB","0B / 0B","10"
"2026-09-06T21:53:47.2580905Z","cloud-worker-1","0,16","9,121","9.121MiB / 15.18GiB","44.5kB / 39.3kB","0B / 0B","13"
"2026-09-06T21:53:47.2580905Z","edge-0","2,05","4,973","4.973MiB / 15.18GiB","3.5kB / 820B","0B / 0B","8"
"2026-09-06T21:53:47.2580905Z","edge-1","2,46","7,074","7.074MiB / 15.18GiB","3.92kB / 820B","0B / 0B","10"
"2026-09-06T21:53:47.2580905Z","edge-10","0","5,027","5.027MiB / 15.18GiB","4.21kB / 822B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","edge-11","2,48","5,027","5.027MiB / 15.18GiB","4.46kB / 822B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","edge-12","2,16","5,094","5.094MiB / 15.18GiB","4.6kB / 822B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","edge-2","0","5,02","5.02MiB / 15.18GiB","4.25kB / 820B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","edge-3","2,09","7,352","7.352MiB / 15.18GiB","4.38kB / 820B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","edge-4","0","7,047","7.047MiB / 15.18GiB","4.13kB / 820B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","edge-5","2,37","5,062","5.062MiB / 15.18GiB","4.5kB / 820B","0B / 0B","8"
"2026-09-06T21:53:47.2580905Z","edge-6","0","5,027","5.027MiB / 15.18GiB","4.29kB / 820B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","edge-7","0","5,027","5.027MiB / 15.18GiB","4.34kB / 820B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","edge-8","3,27","5,027","5.027MiB / 15.18GiB","3.62kB / 820B","0B / 0B","10"
"2026-09-06T21:53:47.2580905Z","edge-9","2,3","5,629","5.629MiB / 15.18GiB","3.41kB / 820B","0B / 0B","9"
"2026-09-06T21:53:47.2580905Z","global-aggregator","0,12","4,953","4.953MiB / 15.18GiB","10.8kB / 9.2kB","0B / 0B","8"
"2026-09-06T21:53:47.2580905Z","kafka","6,75","328,7","328.7MiB / 15.18GiB","71.9kB / 78.5kB","0B / 0B","120"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-0","0,02","2,645","2.645MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-1","0,02","2,645","2.645MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-10","0,02","2,641","2.641MiB / 15.18GiB","2.87kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-11","0,02","2,637","2.637MiB / 15.18GiB","2.87kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-12","0,02","2,633","2.633MiB / 15.18GiB","2.87kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-2","0,02","2,645","2.645MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-3","0,02","2,656","2.656MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-4","0,02","2,648","2.648MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-5","0,02","2,633","2.633MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-6","0,02","2,633","2.633MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-7","0,02","2,637","2.637MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-8","0,02","2,637","2.637MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","mqtt-edge-9","0,02","2,637","2.637MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:53:47.2580905Z","simulator-edge-0","0","4,785","4.785MiB / 15.18GiB","1.17kB / 470B","0B / 0B","6"
"2026-09-06T21:53:47.2580905Z","simulator-edge-1","0","4,766","4.766MiB / 15.18GiB","946B / 470B","0B / 0B","5"
"2026-09-06T21:53:47.2580905Z","simulator-edge-10","0","4,781","4.781MiB / 15.18GiB","1.17kB / 471B","0B / 0B","6"
"2026-09-06T21:53:47.2580905Z","simulator-edge-11","0","2,766","2.766MiB / 15.18GiB","1.24kB / 471B","0B / 0B","5"
"2026-09-06T21:53:47.2580905Z","simulator-edge-12","0","4,777","4.777MiB / 15.18GiB","1.17kB / 471B","0B / 0B","6"
"2026-09-06T21:53:47.2580905Z","simulator-edge-2","0","2,762","2.762MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:53:47.2580905Z","simulator-edge-3","0","4,754","4.754MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:53:47.2580905Z","simulator-edge-4","0","2,895","2.895MiB / 15.18GiB","1.17kB / 470B","0B / 0B","6"
"2026-09-06T21:53:47.2580905Z","simulator-edge-5","0","2,762","2.762MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:53:47.2580905Z","simulator-edge-6","0","4,789","4.789MiB / 15.18GiB","1.24kB / 470B","0B / 0B","6"
"2026-09-06T21:53:47.2580905Z","simulator-edge-7","0","4,785","4.785MiB / 15.18GiB","1.24kB / 470B","0B / 0B","6"
"2026-09-06T21:53:47.2580905Z","simulator-edge-8","0","4,754","4.754MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:53:47.2580905Z","simulator-edge-9","0","4,773","4.773MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:53:53.1770646Z","cloud-worker-0","0,15","7,004","7.004MiB / 15.18GiB","28.3kB / 26.1kB","0B / 0B","10"
"2026-09-06T21:53:53.1770646Z","cloud-worker-1","0,15","9,125","9.125MiB / 15.18GiB","54.9kB / 50.4kB","0B / 0B","13"
"2026-09-06T21:53:53.1770646Z","edge-0","2,19","4,984","4.984MiB / 15.18GiB","3.56kB / 886B","0B / 0B","8"
"2026-09-06T21:53:53.1770646Z","edge-1","2,14","7,074","7.074MiB / 15.18GiB","3.98kB / 886B","0B / 0B","10"
"2026-09-06T21:53:53.1770646Z","edge-10","0","5,023","5.023MiB / 15.18GiB","4.28kB / 888B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","edge-11","2,11","5,027","5.027MiB / 15.18GiB","4.53kB / 888B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","edge-12","2,18","5,102","5.102MiB / 15.18GiB","4.67kB / 888B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","edge-2","0","5,02","5.02MiB / 15.18GiB","4.32kB / 886B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","edge-3","0","7,051","7.051MiB / 15.18GiB","4.44kB / 886B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","edge-4","0","7,043","7.043MiB / 15.18GiB","4.19kB / 886B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","edge-5","2,14","5,004","5.004MiB / 15.18GiB","4.57kB / 886B","0B / 0B","8"
"2026-09-06T21:53:53.1770646Z","edge-6","0","5,016","5.016MiB / 15.18GiB","4.36kB / 886B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","edge-7","0","5,023","5.023MiB / 15.18GiB","4.4kB / 886B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","edge-8","2,08","5,047","5.047MiB / 15.18GiB","3.69kB / 886B","0B / 0B","10"
"2026-09-06T21:53:53.1770646Z","edge-9","2,08","5,613","5.613MiB / 15.18GiB","3.48kB / 886B","0B / 0B","9"
"2026-09-06T21:53:53.1770646Z","global-aggregator","0,13","4,961","4.961MiB / 15.18GiB","14.4kB / 13.5kB","0B / 0B","8"
"2026-09-06T21:53:53.1770646Z","kafka","4,34","331,8","331.8MiB / 15.18GiB","98.6kB / 103kB","0B / 0B","120"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-0","0,02","2,652","2.652MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-1","0,02","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-10","0,02","2,645","2.645MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-11","0,02","2,645","2.645MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-12","0,01","2,633","2.633MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-2","0,02","2,652","2.652MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-3","0,02","2,656","2.656MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-4","0,02","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-5","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-6","0,02","2,637","2.637MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-7","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-8","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","mqtt-edge-9","0,02","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:53.1770646Z","simulator-edge-0","0","4,785","4.785MiB / 15.18GiB","1.21kB / 512B","0B / 0B","6"
"2026-09-06T21:53:53.1770646Z","simulator-edge-1","0","4,766","4.766MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:53.1770646Z","simulator-edge-10","0","4,781","4.781MiB / 15.18GiB","1.21kB / 513B","0B / 0B","6"
"2026-09-06T21:53:53.1770646Z","simulator-edge-11","0","2,766","2.766MiB / 15.18GiB","1.28kB / 513B","0B / 0B","5"
"2026-09-06T21:53:53.1770646Z","simulator-edge-12","0","4,789","4.789MiB / 15.18GiB","1.21kB / 513B","0B / 0B","6"
"2026-09-06T21:53:53.1770646Z","simulator-edge-2","0","2,762","2.762MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:53.1770646Z","simulator-edge-3","0","4,754","4.754MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:53.1770646Z","simulator-edge-4","0","2,895","2.895MiB / 15.18GiB","1.21kB / 512B","0B / 0B","6"
"2026-09-06T21:53:53.1770646Z","simulator-edge-5","0","2,762","2.762MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:53.1770646Z","simulator-edge-6","0","4,789","4.789MiB / 15.18GiB","1.28kB / 512B","0B / 0B","6"
"2026-09-06T21:53:53.1770646Z","simulator-edge-7","0","4,785","4.785MiB / 15.18GiB","1.28kB / 512B","0B / 0B","6"
"2026-09-06T21:53:53.1770646Z","simulator-edge-8","0","4,75","4.75MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:53.1770646Z","simulator-edge-9","0","4,773","4.773MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:59.1618867Z","cloud-worker-0","0,15","7,008","7.008MiB / 15.18GiB","37.3kB / 35.6kB","0B / 0B","10"
"2026-09-06T21:53:59.1618867Z","cloud-worker-1","0,15","9,121","9.121MiB / 15.18GiB","63.9kB / 60kB","0B / 0B","13"
"2026-09-06T21:53:59.1618867Z","edge-0","0","4,977","4.977MiB / 15.18GiB","3.56kB / 886B","0B / 0B","8"
"2026-09-06T21:53:59.1618867Z","edge-1","0,14","7,805","7.805MiB / 15.18GiB","3.98kB / 886B","0B / 0B","16"
"2026-09-06T21:53:59.1618867Z","edge-10","2,08","5,02","5.02MiB / 15.18GiB","4.28kB / 888B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","edge-11","0","5,035","5.035MiB / 15.18GiB","4.53kB / 888B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","edge-12","0","5,043","5.043MiB / 15.18GiB","4.67kB / 888B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","edge-2","2","5,02","5.02MiB / 15.18GiB","4.32kB / 886B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","edge-3","0","7,055","7.055MiB / 15.18GiB","4.44kB / 886B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","edge-4","2,21","7,16","7.16MiB / 15.18GiB","4.19kB / 886B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","edge-5","0","5,004","5.004MiB / 15.18GiB","4.57kB / 886B","0B / 0B","8"
"2026-09-06T21:53:59.1618867Z","edge-6","2,2","5,035","5.035MiB / 15.18GiB","4.36kB / 886B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","edge-7","2,18","5,02","5.02MiB / 15.18GiB","4.4kB / 886B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","edge-8","0","5,035","5.035MiB / 15.18GiB","3.69kB / 886B","0B / 0B","10"
"2026-09-06T21:53:59.1618867Z","edge-9","0","5,641","5.641MiB / 15.18GiB","3.48kB / 886B","0B / 0B","9"
"2026-09-06T21:53:59.1618867Z","global-aggregator","0,09","4,965","4.965MiB / 15.18GiB","17.6kB / 17.1kB","0B / 0B","8"
"2026-09-06T21:53:59.1618867Z","kafka","3,82","331,1","331.1MiB / 15.18GiB","121kB / 124kB","0B / 0B","120"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-0","0,03","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-1","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-10","0,03","2,645","2.645MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-11","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-12","0,02","2,633","2.633MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-2","0,03","2,656","2.656MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-3","0,03","2,652","2.652MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-4","0,03","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-5","0,02","2,637","2.637MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-6","0,02","2,645","2.645MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-7","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-8","0,03","2,645","2.645MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","mqtt-edge-9","2,08","2,66","2.66MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:53:59.1618867Z","simulator-edge-0","0","4,785","4.785MiB / 15.18GiB","1.21kB / 512B","0B / 0B","6"
"2026-09-06T21:53:59.1618867Z","simulator-edge-1","0","4,766","4.766MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:59.1618867Z","simulator-edge-10","0","4,781","4.781MiB / 15.18GiB","1.21kB / 513B","0B / 0B","6"
"2026-09-06T21:53:59.1618867Z","simulator-edge-11","0","2,766","2.766MiB / 15.18GiB","1.28kB / 513B","0B / 0B","5"
"2026-09-06T21:53:59.1618867Z","simulator-edge-12","0,02","4,789","4.789MiB / 15.18GiB","1.21kB / 513B","0B / 0B","6"
"2026-09-06T21:53:59.1618867Z","simulator-edge-2","0","2,762","2.762MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:59.1618867Z","simulator-edge-3","0","4,754","4.754MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:59.1618867Z","simulator-edge-4","0,04","2,906","2.906MiB / 15.18GiB","1.21kB / 512B","0B / 0B","6"
"2026-09-06T21:53:59.1618867Z","simulator-edge-5","0","2,762","2.762MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:59.1618867Z","simulator-edge-6","0","4,789","4.789MiB / 15.18GiB","1.28kB / 512B","0B / 0B","6"
"2026-09-06T21:53:59.1618867Z","simulator-edge-7","0","4,785","4.785MiB / 15.18GiB","1.28kB / 512B","0B / 0B","6"
"2026-09-06T21:53:59.1618867Z","simulator-edge-8","0","4,75","4.75MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:53:59.1618867Z","simulator-edge-9","0","4,773","4.773MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:54:04.1768793Z","cloud-worker-0","0,12","7,008","7.008MiB / 15.18GiB","47kB / 46.1kB","0B / 0B","10"
"2026-09-06T21:54:04.1768793Z","cloud-worker-1","0,17","9,121","9.121MiB / 15.18GiB","73.7kB / 70.5kB","0B / 0B","13"
"2026-09-06T21:54:04.1768793Z","edge-0","0","4,984","4.984MiB / 15.18GiB","3.56kB / 886B","0B / 0B","8"
"2026-09-06T21:54:04.1768793Z","edge-1","0","7,059","7.059MiB / 15.18GiB","3.98kB / 886B","0B / 0B","10"
"2026-09-06T21:54:04.1768793Z","edge-10","2,11","5,023","5.023MiB / 15.18GiB","4.28kB / 888B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","edge-11","0","5,039","5.039MiB / 15.18GiB","4.53kB / 888B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","edge-12","0","5,031","5.031MiB / 15.18GiB","4.67kB / 888B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","edge-2","2,26","5,035","5.035MiB / 15.18GiB","4.32kB / 886B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","edge-3","2,1","7,035","7.035MiB / 15.18GiB","4.44kB / 886B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","edge-4","2,03","7,02","7.02MiB / 15.18GiB","4.19kB / 886B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","edge-5","0","5","5MiB / 15.18GiB","4.57kB / 886B","0B / 0B","8"
"2026-09-06T21:54:04.1768793Z","edge-6","2,22","5,023","5.023MiB / 15.18GiB","4.36kB / 886B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","edge-7","2,32","5,008","5.008MiB / 15.18GiB","4.4kB / 886B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","edge-8","0","5,031","5.031MiB / 15.18GiB","3.69kB / 886B","0B / 0B","10"
"2026-09-06T21:54:04.1768793Z","edge-9","0","5,637","5.637MiB / 15.18GiB","3.48kB / 886B","0B / 0B","9"
"2026-09-06T21:54:04.1768793Z","global-aggregator","0,09","4,965","4.965MiB / 15.18GiB","21kB / 21.2kB","0B / 0B","8"
"2026-09-06T21:54:04.1768793Z","kafka","4,39","336,7","336.7MiB / 15.18GiB","146kB / 147kB","0B / 0B","120"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-0","2,3","2,652","2.652MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-1","2,31","2,645","2.645MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-10","2,1","2,648","2.648MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-11","2,17","2,648","2.648MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-12","2,27","2,645","2.645MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-2","2,29","2,652","2.652MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-3","2,22","2,656","2.656MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-4","2,29","2,711","2.711MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-5","2,23","2,641","2.641MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-6","1,95","2,723","2.723MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-7","2,23","2,641","2.641MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-8","2,26","2,918","2.918MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","mqtt-edge-9","1,96","2,648","2.648MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:54:04.1768793Z","simulator-edge-0","0,01","4,785","4.785MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
"2026-09-06T21:54:04.1768793Z","simulator-edge-1","0,01","4,766","4.766MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:54:04.1768793Z","simulator-edge-10","0,01","4,781","4.781MiB / 15.18GiB","1.27kB / 579B","0B / 0B","6"
"2026-09-06T21:54:04.1768793Z","simulator-edge-11","0,01","2,766","2.766MiB / 15.18GiB","1.34kB / 579B","0B / 0B","5"
"2026-09-06T21:54:04.1768793Z","simulator-edge-12","0,01","4,789","4.789MiB / 15.18GiB","1.27kB / 579B","0B / 0B","6"
"2026-09-06T21:54:04.1768793Z","simulator-edge-2","0,01","2,762","2.762MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:54:04.1768793Z","simulator-edge-3","0,01","4,754","4.754MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:54:04.1768793Z","simulator-edge-4","0,01","2,906","2.906MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
