"timestamp_utc","container","cpu_pct","memory_used_mib","memory_usage","net_io","block_io","pids"
"2026-09-06T22:01:07.4345054Z","kafka","38,42","336,8","336.8MiB / 15.18GiB","203kB / 197kB","0B / 0B","120"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-0","0,02","2,648","2.648MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-1","0,02","2,645","2.645MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-10","0,02","2,652","2.652MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-11","2,01","2,758","2.758MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-12","2,36","3,172","3.172MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-2","0,02","2,664","2.664MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-3","0,02","2,652","2.652MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-4","0,02","2,645","2.645MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-5","2,16","2,668","2.668MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-6","0,02","2,633","2.633MiB / 15.18GiB","2.99kB / 876B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-7","0,02","2,652","2.652MiB / 15.18GiB","3.18kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-8","0,02","2,637","2.637MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","mqtt-edge-9","0,02","2,641","2.641MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T22:01:07.4345054Z","simulator-edge-0","0,01","2,742","2.742MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T22:01:07.4345054Z","simulator-edge-1","0,02","4,781","4.781MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
"2026-09-06T22:01:07.4345054Z","simulator-edge-10","0","4,762","4.762MiB / 15.18GiB","1.27kB / 579B","0B / 0B","5"
"2026-09-06T22:01:07.4345054Z","simulator-edge-11","0,01","4,77","4.77MiB / 15.18GiB","1.27kB / 579B","0B / 0B","5"
"2026-09-06T22:01:07.4345054Z","simulator-edge-12","0,03","4,805","4.805MiB / 15.18GiB","1.27kB / 579B","0B / 0B","6"
"2026-09-06T22:01:07.4345054Z","simulator-edge-2","0","4,766","4.766MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T22:01:07.4345054Z","simulator-edge-3","0","4,797","4.797MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
"2026-09-06T22:01:07.4345054Z","simulator-edge-4","0,01","4,797","4.797MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
"2026-09-06T22:01:07.4345054Z","simulator-edge-5","0","4,762","4.762MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T22:01:07.4345054Z","simulator-edge-6","0","4,75","4.75MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T22:01:07.4345054Z","simulator-edge-7","0,01","4,758","4.758MiB / 15.18GiB","1.34kB / 578B","0B / 0B","5"
"2026-09-06T22:01:07.4345054Z","simulator-edge-8","0","4,793","4.793MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
"2026-09-06T22:01:07.4345054Z","simulator-edge-9","0,01","2,852","2.852MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T22:01:13.1691168Z","cloud-worker-0","3,45","7,789","7.789MiB / 15.18GiB","164kB / 138kB","0B / 0B","11"
"2026-09-06T22:01:13.1691168Z","cloud-worker-1","1,54","7,582","7.582MiB / 15.18GiB","147kB / 92.5kB","0B / 0B","9"
"2026-09-06T22:01:13.1691168Z","cloud-worker-2","1,8","7,598","7.598MiB / 15.18GiB","170kB / 108kB","0B / 0B","9"
"2026-09-06T22:01:13.1691168Z","cloud-worker-3","2,08","8,07","8.07MiB / 15.18GiB","218kB / 119kB","0B / 0B","11"
"2026-09-06T22:01:13.1691168Z","cloud-worker-4","1,21","9,672","9.672MiB / 15.18GiB","327kB / 127kB","0B / 0B","13"
"2026-09-06T22:01:13.1691168Z","cloud-worker-5","1,3","7,637","7.637MiB / 15.18GiB","143kB / 115kB","0B / 0B","10"
"2026-09-06T22:01:13.1691168Z","edge-0","18,45","10,7","10.7MiB / 15.18GiB","1.64MB / 322kB","0B / 0B","11"
"2026-09-06T22:01:13.1691168Z","edge-1","18,43","8,953","8.953MiB / 15.18GiB","2.19MB / 332kB","0B / 0B","14"
"2026-09-06T22:01:13.1691168Z","edge-10","18,78","7,953","7.953MiB / 15.18GiB","1.81MB / 303kB","0B / 0B","11"
"2026-09-06T22:01:13.1691168Z","edge-11","20,79","8,102","8.102MiB / 15.18GiB","2.38MB / 335kB","0B / 0B","14"
"2026-09-06T22:01:13.1691168Z","edge-12","17,69","10,65","10.65MiB / 15.18GiB","1.69MB / 305kB","0B / 0B","13"
"2026-09-06T22:01:13.1691168Z","edge-2","20,23","10,29","10.29MiB / 15.18GiB","2.51MB / 364kB","0B / 0B","14"
"2026-09-06T22:01:13.1691168Z","edge-3","18,18","10,06","10.06MiB / 15.18GiB","1.79MB / 295kB","0B / 0B","11"
"2026-09-06T22:01:13.1691168Z","edge-4","16,67","9,836","9.836MiB / 15.18GiB","1.59MB / 302kB","0B / 0B","10"
"2026-09-06T22:01:13.1691168Z","edge-5","16,41","10,38","10.38MiB / 15.18GiB","2MB / 302kB","0B / 0B","12"
"2026-09-06T22:01:13.1691168Z","edge-6","15,33","10,75","10.75MiB / 15.18GiB","1.83MB / 293kB","0B / 0B","13"
"2026-09-06T22:01:13.1691168Z","edge-7","19,11","10,54","10.54MiB / 15.18GiB","1.75MB / 322kB","0B / 0B","11"
"2026-09-06T22:01:13.1691168Z","edge-8","22,43","9,836","9.836MiB / 15.18GiB","2.68MB / 335kB","0B / 0B","10"
"2026-09-06T22:01:13.1691168Z","edge-9","17","10,63","10.63MiB / 15.18GiB","1.82MB / 313kB","0B / 0B","12"
"2026-09-06T22:01:13.1691168Z","global-aggregator","3,28","7,617","7.617MiB / 15.18GiB","178kB / 150kB","0B / 0B","12"
"2026-09-06T22:01:13.1691168Z","kafka","239,7","428,3","428.3MiB / 15.18GiB","2.29MB / 1.87MB","0B / 0B","141"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-0","6,04","2,648","2.648MiB / 15.18GiB","1.92MB / 1.72MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-1","7,73","2,656","2.656MiB / 15.18GiB","2.61MB / 2.32MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-10","6,69","2,66","2.66MiB / 15.18GiB","2.12MB / 1.89MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-11","9,98","2,66","2.66MiB / 15.18GiB","2.77MB / 2.46MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-12","7,7","2,648","2.648MiB / 15.18GiB","1.96MB / 1.76MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-2","7,58","2,652","2.652MiB / 15.18GiB","2.99MB / 2.64MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-3","5,2","2,652","2.652MiB / 15.18GiB","2.16MB / 1.93MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-4","5,09","2,648","2.648MiB / 15.18GiB","1.85MB / 1.66MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-5","9,2","2,652","2.652MiB / 15.18GiB","2.35MB / 2.08MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-6","5,83","2,637","2.637MiB / 15.18GiB","2.2MB / 1.95MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-7","5,57","2,656","2.656MiB / 15.18GiB","2.07MB / 1.85MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-8","8,41","2,641","2.641MiB / 15.18GiB","3.17MB / 2.81MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","mqtt-edge-9","6,2","2,648","2.648MiB / 15.18GiB","2.1MB / 1.86MB","0B / 0B","1"
"2026-09-06T22:01:13.1691168Z","simulator-edge-0","11,93","8,113","8.113MiB / 15.18GiB","128kB / 1.74MB","0B / 0B","6"
"2026-09-06T22:01:13.1691168Z","simulator-edge-1","15,74","8,539","8.539MiB / 15.18GiB","140kB / 2.35MB","0B / 0B","8"
"2026-09-06T22:01:13.1691168Z","simulator-edge-10","13,67","7,117","7.117MiB / 15.18GiB","119kB / 1.93MB","0B / 0B","6"
"2026-09-06T22:01:13.1691168Z","simulator-edge-11","17,25","8,062","8.062MiB / 15.18GiB","143kB / 2.6MB","0B / 0B","7"
"2026-09-06T22:01:13.1691168Z","simulator-edge-12","12,29","8,035","8.035MiB / 15.18GiB","126kB / 1.8MB","0B / 0B","6"
"2026-09-06T22:01:13.1691168Z","simulator-edge-2","16,71","10,05","10.05MiB / 15.18GiB","148kB / 2.7MB","0B / 0B","8"
"2026-09-06T22:01:13.1691168Z","simulator-edge-3","12,48","8,035","8.035MiB / 15.18GiB","123kB / 1.91MB","0B / 0B","7"
"2026-09-06T22:01:13.1691168Z","simulator-edge-4","12,61","7,984","7.984MiB / 15.18GiB","121kB / 1.69MB","0B / 0B","7"
"2026-09-06T22:01:13.1691168Z","simulator-edge-5","14,35","7,984","7.984MiB / 15.18GiB","122kB / 2.13MB","0B / 0B","7"
"2026-09-06T22:01:13.1691168Z","simulator-edge-6","13,1","8,016","8.016MiB / 15.18GiB","117kB / 1.96MB","0B / 0B","8"
"2026-09-06T22:01:13.1691168Z","simulator-edge-7","12,61","8,234","8.234MiB / 15.18GiB","126kB / 1.83MB","0B / 0B","7"
"2026-09-06T22:01:13.1691168Z","simulator-edge-8","19,95","8,578","8.578MiB / 15.18GiB","157kB / 2.87MB","0B / 0B","9"
"2026-09-06T22:01:13.1691168Z","simulator-edge-9","12,12","7,875","7.875MiB / 15.18GiB","112kB / 1.94MB","0B / 0B","7"
"2026-09-06T22:01:25.1816461Z","cloud-worker-0","2,56","8,535","8.535MiB / 15.18GiB","833kB / 749kB","0B / 0B","12"
"2026-09-06T22:01:25.1816461Z","cloud-worker-1","3,05","8,285","8.285MiB / 15.18GiB","1.53MB / 729kB","0B / 0B","9"
"2026-09-06T22:01:25.1816461Z","cloud-worker-2","2,8","10,54","10.54MiB / 15.18GiB","1.04MB / 634kB","0B / 0B","11"
"2026-09-06T22:01:25.1816461Z","cloud-worker-3","2,32","8,422","8.422MiB / 15.18GiB","662kB / 620kB","0B / 0B","11"
"2026-09-06T22:01:25.1816461Z","cloud-worker-4","3,13","10,59","10.59MiB / 15.18GiB","1.33MB / 656kB","0B / 0B","13"
"2026-09-06T22:01:25.1816461Z","cloud-worker-5","2,92","10,34","10.34MiB / 15.18GiB","1.15MB / 808kB","0B / 0B","11"
"2026-09-06T22:01:25.1816461Z","edge-0","19,64","11,21","11.21MiB / 15.18GiB","11.2MB / 2.15MB","0B / 0B","12"
"2026-09-06T22:01:25.1816461Z","edge-1","17,29","9,414","9.414MiB / 15.18GiB","14.6MB / 2.27MB","0B / 0B","14"
"2026-09-06T22:01:25.1816461Z","edge-10","19,13","10,21","10.21MiB / 15.18GiB","12.3MB / 2.11MB","0B / 0B","13"
"2026-09-06T22:01:25.1816461Z","edge-11","20,77","10,36","10.36MiB / 15.18GiB","15.4MB / 2.33MB","0B / 0B","15"
"2026-09-06T22:01:25.1816461Z","edge-12","18,65","10,98","10.98MiB / 15.18GiB","11.5MB / 2.07MB","0B / 0B","13"
"2026-09-06T22:01:25.1816461Z","edge-2","20,17","10,18","10.18MiB / 15.18GiB","16.9MB / 2.32MB","0B / 0B","14"
"2026-09-06T22:01:25.1816461Z","edge-3","19,98","10,28","10.28MiB / 15.18GiB","11.9MB / 2.08MB","0B / 0B","13"
"2026-09-06T22:01:25.1816461Z","edge-4","17,31","10,38","10.38MiB / 15.18GiB","10.5MB / 2.06MB","0B / 0B","13"
"2026-09-06T22:01:25.1816461Z","edge-5","16,5","11,52","11.52MiB / 15.18GiB","13MB / 2.12MB","0B / 0B","14"
"2026-09-06T22:01:25.1816461Z","edge-6","16,89","11,44","11.44MiB / 15.18GiB","12.7MB / 2.15MB","0B / 0B","13"
"2026-09-06T22:01:25.1816461Z","edge-7","21,44","11,18","11.18MiB / 15.18GiB","11.9MB / 2.1MB","0B / 0B","12"
"2026-09-06T22:01:25.1816461Z","edge-8","22,18","10,85","10.85MiB / 15.18GiB","17.9MB / 2.25MB","0B / 0B","17"
"2026-09-06T22:01:25.1816461Z","edge-9","19,27","10,93","10.93MiB / 15.18GiB","12.4MB / 2.18MB","0B / 0B","12"
"2026-09-06T22:01:25.1816461Z","global-aggregator","8,76","10,83","10.83MiB / 15.18GiB","1.39MB / 1.13MB","0B / 0B","13"
"2026-09-06T22:01:25.1816461Z","kafka","136,01","868,5","868.5MiB / 15.18GiB","15.9MB / 11.6MB","0B / 0B","148"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-0","5,93","2,652","2.652MiB / 15.18GiB","13MB / 11.7MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-1","7,06","2,652","2.652MiB / 15.18GiB","17.1MB / 15.2MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-10","6,19","2,66","2.66MiB / 15.18GiB","14.3MB / 12.7MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-11","7,96","2,664","2.664MiB / 15.18GiB","18.1MB / 16MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-12","6,65","2,648","2.648MiB / 15.18GiB","13.4MB / 12MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-2","10,86","2,656","2.656MiB / 15.18GiB","18.3MB / 16.2MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-3","6,83","2,648","2.648MiB / 15.18GiB","14MB / 12.5MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-4","5,42","2,652","2.652MiB / 15.18GiB","12.3MB / 11MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-5","6,83","2,652","2.652MiB / 15.18GiB","15.3MB / 13.5MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-6","6,59","2,641","2.641MiB / 15.18GiB","14.9MB / 13.2MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-7","6,23","2,656","2.656MiB / 15.18GiB","14MB / 12.5MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-8","8,55","2,641","2.641MiB / 15.18GiB","20.9MB / 18.6MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","mqtt-edge-9","6,69","2,648","2.648MiB / 15.18GiB","14.4MB / 12.8MB","0B / 0B","1"
"2026-09-06T22:01:25.1816461Z","simulator-edge-0","14,72","8,812","8.812MiB / 15.18GiB","816kB / 11.8MB","0B / 0B","8"
"2026-09-06T22:01:25.1816461Z","simulator-edge-1","14,5","10,68","10.68MiB / 15.18GiB","893kB / 15.7MB","0B / 0B","10"
"2026-09-06T22:01:25.1816461Z","simulator-edge-10","14,58","9,418","9.418MiB / 15.18GiB","724kB / 13.1MB","0B / 0B","10"
"2026-09-06T22:01:25.1816461Z","simulator-edge-11","16,42","10,77","10.77MiB / 15.18GiB","897kB / 16.6MB","0B / 0B","7"
"2026-09-06T22:01:25.1816461Z","simulator-edge-12","13,64","10,73","10.73MiB / 15.18GiB","719kB / 12.1MB","0B / 0B","9"
"2026-09-06T22:01:25.1816461Z","simulator-edge-2","18,09","10,75","10.75MiB / 15.18GiB","928kB / 18.3MB","0B / 0B","8"
"2026-09-06T22:01:25.1816461Z","simulator-edge-3","14,01","10,84","10.84MiB / 15.18GiB","832kB / 12.7MB","0B / 0B","10"
"2026-09-06T22:01:25.1816461Z","simulator-edge-4","13,67","11,11","11.11MiB / 15.18GiB","757kB / 11MB","0B / 0B","8"
"2026-09-06T22:01:25.1816461Z","simulator-edge-5","13,97","10,95","10.95MiB / 15.18GiB","774kB / 13.9MB","0B / 0B","9"
"2026-09-06T22:01:25.1816461Z","simulator-edge-6","14,28","10,74","10.74MiB / 15.18GiB","760kB / 13.6MB","0B / 0B","9"
"2026-09-06T22:01:25.1816461Z","simulator-edge-7","14,08","10,54","10.54MiB / 15.18GiB","803kB / 12.7MB","0B / 0B","8"
"2026-09-06T22:01:25.1816461Z","simulator-edge-8","17,87","9,246","9.246MiB / 15.18GiB","1.1MB / 19.6MB","0B / 0B","9"
"2026-09-06T22:01:25.1816461Z","simulator-edge-9","14,1","8,793","8.793MiB / 15.18GiB","736kB / 13.1MB","0B / 0B","8"
"2026-09-06T22:01:36.1158963Z","cloud-worker-0","4,88","8,773","8.773MiB / 15.18GiB","1.86MB / 1.9MB","0B / 0B","12"
"2026-09-06T22:01:36.1158963Z","cloud-worker-1","8,87","8,855","8.855MiB / 15.18GiB","3.63MB / 1.94MB","0B / 0B","10"
"2026-09-06T22:01:36.1158963Z","cloud-worker-2","9,22","10,92","10.92MiB / 15.18GiB","2.33MB / 2.09MB","0B / 0B","11"
"2026-09-06T22:01:36.1158963Z","cloud-worker-3","11,23","8,762","8.762MiB / 15.18GiB","2.61MB / 2.36MB","0B / 0B","12"
"2026-09-06T22:01:36.1158963Z","cloud-worker-4","8,74","10,67","10.67MiB / 15.18GiB","3.45MB / 1.83MB","0B / 0B","13"
"2026-09-06T22:01:36.1158963Z","cloud-worker-5","9,76","11,15","11.15MiB / 15.18GiB","2.86MB / 2.33MB","0B / 0B","12"
"2026-09-06T22:01:36.1158963Z","edge-0","15,4","11,49","11.49MiB / 15.18GiB","18.6MB / 3.72MB","0B / 0B","12"
"2026-09-06T22:01:36.1158963Z","edge-1","19,81","9,523","9.523MiB / 15.18GiB","24.8MB / 3.93MB","0B / 0B","14"
"2026-09-06T22:01:36.1158963Z","edge-10","20,57","10,59","10.59MiB / 15.18GiB","22.2MB / 3.74MB","0B / 0B","13"
"2026-09-06T22:01:36.1158963Z","edge-11","20,49","10,47","10.47MiB / 15.18GiB","26.5MB / 4.02MB","0B / 0B","15"
"2026-09-06T22:01:36.1158963Z","edge-12","16,92","11,32","11.32MiB / 15.18GiB","19.9MB / 3.67MB","0B / 0B","13"
"2026-09-06T22:01:36.1158963Z","edge-2","22,36","10,32","10.32MiB / 15.18GiB","28.9MB / 4.09MB","0B / 0B","14"
"2026-09-06T22:01:36.1158963Z","edge-3","15,87","10,38","10.38MiB / 15.18GiB","20.6MB / 3.71MB","0B / 0B","15"
"2026-09-06T22:01:36.1158963Z","edge-4","17,74","10,34","10.34MiB / 15.18GiB","18.5MB / 3.56MB","0B / 0B","13"
"2026-09-06T22:01:36.1158963Z","edge-5","16,16","11,46","11.46MiB / 15.18GiB","22MB / 3.77MB","0B / 0B","14"
"2026-09-06T22:01:36.1158963Z","edge-6","18,68","11,62","11.62MiB / 15.18GiB","22.4MB / 3.76MB","0B / 0B","14"
"2026-09-06T22:01:36.1158963Z","edge-7","16,28","11,25","11.25MiB / 15.18GiB","20.8MB / 3.7MB","0B / 0B","14"
"2026-09-06T22:01:36.1158963Z","edge-8","20,48","10,3","10.3MiB / 15.18GiB","30.7MB / 4.04MB","0B / 0B","17"
"2026-09-06T22:01:36.1158963Z","edge-9","18,38","13,6","13.6MiB / 15.18GiB","21.5MB / 3.78MB","0B / 0B","15"
"2026-09-06T22:01:36.1158963Z","global-aggregator","18,7","11,67","11.67MiB / 15.18GiB","3.7MB / 2.64MB","0B / 0B","13"
"2026-09-06T22:01:36.1158963Z","kafka","84,36","914,8","914.8MiB / 15.18GiB","33.7MB / 26.9MB","0B / 0B","120"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-0","5,12","2,652","2.652MiB / 15.18GiB","21.7MB / 19.5MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-1","6,96","2,652","2.652MiB / 15.18GiB","29MB / 25.7MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-10","7,06","2,66","2.66MiB / 15.18GiB","25.9MB / 23MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-11","8,57","2,66","2.66MiB / 15.18GiB","31.1MB / 27.7MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-12","6,33","2,648","2.648MiB / 15.18GiB","23.2MB / 20.7MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-2","8,27","2,656","2.656MiB / 15.18GiB","33.9MB / 30MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-3","6,27","2,648","2.648MiB / 15.18GiB","24.1MB / 21.6MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-4","5,53","2,648","2.648MiB / 15.18GiB","21.5MB / 19.3MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-5","6,43","2,652","2.652MiB / 15.18GiB","25.7MB / 22.9MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-6","6,78","2,637","2.637MiB / 15.18GiB","26.2MB / 23.3MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-7","5,9","2,652","2.652MiB / 15.18GiB","24.3MB / 21.7MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-8","9,59","2,641","2.641MiB / 15.18GiB","36.1MB / 32.5MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","mqtt-edge-9","6,97","2,648","2.648MiB / 15.18GiB","25.1MB / 22.4MB","0B / 0B","1"
"2026-09-06T22:01:36.1158963Z","simulator-edge-0","11,23","9,086","9.086MiB / 15.18GiB","1.39MB / 19.4MB","0B / 0B","8"
"2026-09-06T22:01:36.1158963Z","simulator-edge-1","13,53","10,96","10.96MiB / 15.18GiB","1.5MB / 26.5MB","0B / 0B","10"
"2026-09-06T22:01:36.1158963Z","simulator-edge-10","14,89","9,266","9.266MiB / 15.18GiB","1.32MB / 23.6MB","0B / 0B","10"
"2026-09-06T22:01:36.1158963Z","simulator-edge-11","16,65","11,48","11.48MiB / 15.18GiB","1.63MB / 28.5MB","0B / 0B","8"
"2026-09-06T22:01:36.1158963Z","simulator-edge-12","12,78","11,03","11.03MiB / 15.18GiB","1.25MB / 20.9MB","0B / 0B","9"
"2026-09-06T22:01:36.1158963Z","simulator-edge-2","16,3","10,72","10.72MiB / 15.18GiB","1.64MB / 31.3MB","0B / 0B","9"
"2026-09-06T22:01:36.1158963Z","simulator-edge-3","12,56","10,73","10.73MiB / 15.18GiB","1.44MB / 21.8MB","0B / 0B","10"
"2026-09-06T22:01:36.1158963Z","simulator-edge-4","12,63","11,12","11.12MiB / 15.18GiB","1.33MB / 19.4MB","0B / 0B","10"
"2026-09-06T22:01:36.1158963Z","simulator-edge-5","12,78","11,21","11.21MiB / 15.18GiB","1.39MB / 23.3MB","0B / 0B","10"
"2026-09-06T22:01:36.1158963Z","simulator-edge-6","13,76","10,82","10.82MiB / 15.18GiB","1.31MB / 22.9MB","0B / 0B","9"
"2026-09-06T22:01:36.1158963Z","simulator-edge-7","12,55","10,78","10.78MiB / 15.18GiB","1.34MB / 22.1MB","0B / 0B","9"
"2026-09-06T22:01:36.1158963Z","simulator-edge-8","18,86","9,211","9.211MiB / 15.18GiB","2.26MB / 33.5MB","0B / 0B","10"
"2026-09-06T22:01:36.1158963Z","simulator-edge-9","15,19","11,37","11.37MiB / 15.18GiB","1.41MB / 22.8MB","0B / 0B","10"
"2026-09-06T22:01:46.8350499Z","cloud-worker-0","4,8","9,23","9.23MiB / 15.18GiB","2.78MB / 2.9MB","0B / 0B","12"
"2026-09-06T22:01:46.8350499Z","cloud-worker-1","12,17","8,609","8.609MiB / 15.18GiB","4.2MB / 3.3MB","0B / 0B","11"
"2026-09-06T22:01:46.8350499Z","cloud-worker-2","14,63","11,24","11.24MiB / 15.18GiB","4.11MB / 3.6MB","0B / 0B","13"
"2026-09-06T22:01:46.8350499Z","cloud-worker-3","14,37","8,805","8.805MiB / 15.18GiB","4.15MB / 3.89MB","0B / 0B","12"
"2026-09-06T22:01:46.8350499Z","cloud-worker-4","12,03","10,89","10.89MiB / 15.18GiB","4.07MB / 3.17MB","0B / 0B","14"
"2026-09-06T22:01:46.8350499Z","cloud-worker-5","13,78","10,92","10.92MiB / 15.18GiB","4.3MB / 3.92MB","0B / 0B","12"
"2026-09-06T22:01:46.8350499Z","edge-0","15,71","11,25","11.25MiB / 15.18GiB","26MB / 5.12MB","0B / 0B","13"
"2026-09-06T22:01:46.8350499Z","edge-1","14,95","9,578","9.578MiB / 15.18GiB","34.5MB / 5.31MB","0B / 0B","14"
"2026-09-06T22:01:46.8350499Z","edge-10","12,83","10,55","10.55MiB / 15.18GiB","32.1MB / 5.11MB","0B / 0B","13"
"2026-09-06T22:01:46.8350499Z","edge-11","14,8","10,47","10.47MiB / 15.18GiB","38.1MB / 5.27MB","0B / 0B","15"
"2026-09-06T22:01:46.8350499Z","edge-12","12,02","11,2","11.2MiB / 15.18GiB","28MB / 5.08MB","0B / 0B","13"
"2026-09-06T22:01:46.8350499Z","edge-2","20,97","10,09","10.09MiB / 15.18GiB","39.7MB / 5.48MB","0B / 0B","14"
"2026-09-06T22:01:46.8350499Z","edge-3","11,49","10,58","10.58MiB / 15.18GiB","29.1MB / 5.14MB","0B / 0B","15"
"2026-09-06T22:01:46.8350499Z","edge-4","10,17","10,44","10.44MiB / 15.18GiB","26.4MB / 4.98MB","0B / 0B","13"
"2026-09-06T22:01:46.8350499Z","edge-5","13,2","11,8","11.8MiB / 15.18GiB","29.6MB / 5.09MB","0B / 0B","15"
"2026-09-06T22:01:46.8350499Z","edge-6","14,31","11,7","11.7MiB / 15.18GiB","31.5MB / 5.11MB","0B / 0B","14"
"2026-09-06T22:01:46.8350499Z","edge-7","12,73","11,55","11.55MiB / 15.18GiB","29.9MB / 5.13MB","0B / 0B","14"
"2026-09-06T22:01:46.8350499Z","edge-8","15,51","10,44","10.44MiB / 15.18GiB","43.7MB / 5.36MB","0B / 0B","17"
"2026-09-06T22:01:46.8350499Z","edge-9","10,66","13,76","13.76MiB / 15.18GiB","30MB / 5.09MB","0B / 0B","15"
"2026-09-06T22:01:46.8350499Z","global-aggregator","25,68","11,64","11.64MiB / 15.18GiB","6.15MB / 4.16MB","0B / 0B","14"
"2026-09-06T22:01:46.8350499Z","kafka","97,45","922,6","922.6MiB / 15.18GiB","51.5MB / 38.9MB","0B / 0B","120"
"2026-09-06T22:01:46.8350499Z","mqtt-edge-0","6,21","2,652","2.652MiB / 15.18GiB","30.1MB / 27.2MB","0B / 0B","1"
"2026-09-06T22:01:46.8350499Z","mqtt-edge-1","7,06","2,652","2.652MiB / 15.18GiB","40.4MB / 36.1MB","0B / 0B","1"
