sensor_id,macroarea_id,edge_cluster,edge_id,lat,lon,x_km,y_km,rows,rows_per_day,distance_to_edge_km
41306,none,7,edge-7,50.376,19.152,4970.124317470451,3069.93844059672,16396,528.9032258064516,130.9079969579521
41312,none,9,edge-9,41.648,24.568,5530.7814298769845,2177.8598183677223,6620,213.5483870967742,119.15237690544818
41322,none,7,edge-7,51.7702129,19.44009744,4970.53866881042,3226.5532023141877,3917,126.35483870967742,32.56950943101419
4133,none,2,edge-2,51.038,7.008,4111.204123473514,3107.2622362852353,16473,531.3870967741935,106.37843252829533
41334,none,4,edge-4,46.428,6.256,4033.050983901185,2597.784273225602,16613,535.9032258064516,343.9540578335209
41379,none,9,edge-9,42.71034766,24.1349566,5474.842739839067,2287.0863810444444,15961,514.8709677419355,11.656735398883562
41467,none,7,edge-7,53.699999999999996,19.958,4976.382236876652,3444.3115204879487,7639,246.41935483870967,245.88316453232383
41513,none,11,edge-11,59.94,30.28,5439.404840453604,4254.788573333397,15789,509.3225806451613,588.3557926739503
41515,none,8,edge-8,48.02,16.72,4821.7606041945355,2790.173039477985,9652,311.35483870967744,196.28084655296556
41573,none,8,edge-8,47.87,19.006,4993.236836876409,2791.733517364685,16393,528.8064516129032,79.6684906586185
41600,none,9,edge-9,44.5176156,25.984264610000004,5583.335319325818,2514.2481943636517,11207,361.51612903225805,262.9135079648614
41614,none,7,edge-7,52.27266193,20.4452616,5031.171637946625,3291.4088398871786,16465,531.1290322580645,121.06848379853056
41624,none,7,edge-7,50.306,18.926,4955.124698364681,3060.221197840833,12842,414.258064516129,139.426392848219
41626,none,9,edge-9,42.67928568,23.299121260000003,5408.016453951353,2271.2122142413214,7429,239.6451612903226,59.403944007801
41654,none,2,edge-2,52.03000000000001,7.11,4122.713197808219,3217.2698995299997,16582,534.9032258064516,98.64214859693121
41670,none,5,edge-5,51.0000453,12.77930099,4516.0498567475815,3102.453915676469,16526,533.0967741935484,143.19262316042457
41688,none,9,edge-9,42.686,23.362,5412.971385686068,2272.8596127395213,16567,534.4193548387096,54.29430093588233
41703,none,3,edge-3,48.80800000000001,9.006,4247.966714488336,2855.4598358305384,14073,453.96774193548384,55.537678176482885
41706,none,7,edge-7,51.096,17.19,4823.749571396215,3134.172183050228,14603,471.06451612903226,144.1876212110902
41800,none,8,edge-8,47.46,19.034,5000.709839355813,2746.7031636394254,16616,536.0,34.17604432842206
41843,none,5,edge-5,52.53,13.188,4537.274818586748,3273.7129526883523,16656,537.2903225806451,85.63559279657126
41862,none,1,edge-1,57.134,-2.136,3589.4225347125384,3843.478836366468,16217,523.1290322580645,574.7205036898893
41870,none,9,edge-9,42.67915395,23.29633981,5407.7942106914425,2271.157528785363,3460,111.61290322580645,59.631217497507414
41898,none,1,edge-1,53.366,-1.498,3559.2396831558663,3422.5657545491617,16482,531.6774193548387,156.92399401593715
41947,none,9,edge-9,42.184,24.848000000000003,5542.888759123731,2240.880698528102,5618,181.2258064516129,84.71945435857617
41959,none,8,edge-8,47.821526,19.03800845,4996.251808341546,2786.6710040076173,1348,43.483870967741936,74.34372883809117
41967,none,5,edge-5,53.068,8.818,4241.76753947135,3329.4861655997584,15764,508.51612903225805,238.9133742407956
41975,none,3,edge-3,48.59855245,8.8827014,4238.562861750564,2832.3085418624682,16613,535.9032258064516,70.11622404851755
41989,none,9,edge-9,42.27809507,23.22504401,5409.292790675832,2226.2260151780615,16438,530.258064516129,77.83468968074386
42001,none,3,edge-3,48.39,10.856,4384.421852283561,2808.8701837870003,14759,476.0967741935484,95.29762920829178
42003,none,10,edge-10,50.506,30.831999999999997,5775.960972256935,3252.9305199830355,10344,333.6774193548387,170.52958295580072
42049,none,3,edge-3,48.68531664,9.0055114,4247.7506780364065,2841.8229999537593,16096,519.2258064516129,58.237551240611474
42067,none,10,edge-10,47.028,28.820000000000004,5735.240730591698,2838.236850373101,9946,320.83870967741933,279.2320385924719
42087,none,5,edge-5,52.19135773,11.04497999,4392.458266853677,3231.804707799971,15965,515.0,68.66056925587068
42105,none,2,edge-2,51.472,5.712,4023.2541543704588,3159.998957028904,16532,533.2903225806451,20.364749024849676
42111,none,2,edge-2,52.174,5.456,4010.3701866696665,3239.0533405277106,16187,522.1612903225806,64.45995561642052
42125,none,4,edge-4,44.59400000000001,11.046,4404.213071346393,2387.579898206726,14729,475.1290322580645,82.94977164161496
42163,none,1,edge-1,54.412,-1.2619999999999998,3593.037777232327,3535.288043976801,16587,535.0645161290323,274.51492529068895
42169,none,9,edge-9,43.858,25.974,5597.237837328057,2442.199216565781,16270,524.8387096774194,209.2141909771526
42189,none,11,edge-11,55.762286409999994,37.734659670000006,6012.905964282009,3961.218349127759,8027,258.93548387096774,65.6410200600486
42297,none,8,edge-8,47.456,19.016,4999.415639355646,2746.0960996006365,13243,427.19354838709677,33.645662303730894
42337,none,2,edge-2,51.467999999999996,5.464000000000001,4006.031092408296,3160.5952872962735,3,0.0967741935483871,31.520285727373277
42375,none,9,edge-9,42.633663,24.806808,5530.452578662667,2289.289542545227,4168,134.4516129032258,64.39191152887179
42411,none,1,edge-1,51.112,0.984,3691.4606131437454,3150.0960583575607,16411,529.3870967741935,223.06682470094572
42431,none,8,edge-8,47.466,19.024,4999.883045799301,2747.2739802188485,5491,177.1290322580645,34.78794069329545
42437,none,8,edge-8,47.4733242,19.03760344,5000.804408483078,2748.2078720631266,16616,536.0,35.67625248532256
42451,none,7,edge-7,51.138000000000005,17.17,4821.900600132682,3138.6884019378776,2641,85.19354838709677,143.86752193778196
42455,none,7,edge-7,52.17788655,21.04142085,5072.9529882294355,3286.9540485853363,9283,299.4516129032258,149.00314455121716
42503,none,9,edge-9,43.218,27.906,5764.253460293541,2407.7841806815113,46922,1513.6129032258063,324.18095546947694
42519,none,8,edge-8,47.52,18.92,4991.402514982145,2752.2897070331014,13582,438.1290322580645,41.136282392775854
42591,none,1,edge-1,53.342,-6.216,3251.2456054683926,3479.6721269427467,16178,521.8709677419355,327.31154857064456
42601,none,3,edge-3,48.856,9.088,4254.055919069355,2860.7177906499132,15940,514.1935483870968,49.36300672232097
42633,none,1,edge-1,53.304,-6.284,3245.8943281065385,3476.5436453173947,17358,559.9354838709677,329.57698814092396
42671,none,11,edge-11,55.426,37.756,6028.650364348264,3926.777787940314,7711,248.74193548387098,103.25770502430021
42679,none,2,edge-2,51.14942425,4.80718475,3957.9969325482216,3128.2663782412683,7564,244.0,89.42014522438213
42705,none,9,edge-9,42.594,23.414,5418.861499891929,2263.54890315175,9850,317.741935483871,50.37744773022539
42747,none,3,edge-3,48.8108013,9.2278113,4264.266519651549,2855.5759623579847,8066,260.19354838709677,39.27504900947664
42761,none,8,edge-8,47.638,19.026,4997.774276483447,2766.289651881509,6210,200.32258064516128,53.905755243390786
42779,none,0,edge-0,41.09075913,-8.11802778,2808.6325129263087,2181.4196785610056,408,13.161290322580646,603.2438254173592
42841,none,3,edge-3,46.898,7.66,4142.564829168313,2645.5383296856266,16616,536.0,267.2845795367719
42847,none,5,edge-5,49.91599999999999,14.535999999999998,4646.580638183681,2988.231235334012,3897,125.70967741935483,308.4615454998494
42849,none,7,edge-7,52.27590421,21.04625612,5071.624391917377,3297.803902174612,2380,76.7741935483871,154.58270265563152
42859,none,11,edge-11,56.97,40.998,6139.6501876852235,4166.229631022699,7339,236.74193548387098,220.97025032836373
42911,none,4,edge-4,45.95588624,13.63201618,4602.803424248114,2544.9892855534404,16550,533.8709677419355,300.0948500278255
42921,none,11,edge-11,55.85095101,37.34859109,5986.940614409255,3961.339900563653,8487,273.7741935483871,55.852279370875834
43055,none,8,edge-8,48.130173500000005,22.3109285,5232.981508138712,2855.9051552954406,15095,486.93548387096774,271.81420098437763
43071,none,8,edge-8,47.952,21.714,5192.2495348586435,2829.0954975234245,16607,535.7096774193549,223.0719888337445
43095,none,2,edge-2,51.51726,5.3916756,4001.361797149229,3166.3811652443756,15693,506.2258064516129,32.96149928662559
43115,none,5,edge-5,50.068,14.452,4639.547522429156,3004.741269894751,15750,508.06451612903226,291.07331651007087
43125,none,2,edge-2,50.78799999999999,7.318,4131.915733603408,3078.623557682717,7989,257.7096774193548,141.12238738365983
43147,none,3,edge-3,48.266,7.402,4128.0789836547565,2798.114577700336,16623,536.2258064516129,185.59075711049138
43153,none,3,edge-3,49.064,9.29,4269.10140421868,2883.678384746682,16499,532.2258064516129,42.231653897138834
43155,none,5,edge-5,51.018,13.586000000000002,4572.5197138125295,3106.9127678654413,6650,214.51612903225808,169.54189272813426
43161,none,2,edge-2,52.342,5.528,4016.4362424549445,3257.412308341863,15810,510.0,80.58743283301618
43207,none,1,edge-1,51.514825,-0.179171,3617.0259005832286,3205.2175454138305,18876,608.9032258064516,130.59994349119427
43217,none,9,edge-9,42.686,23.3,5407.9649341891445,2271.959919460741,19455,627.5806451612904,59.36822825855397
43233,none,9,edge-9,42.62898978,23.33784968,5412.06404416614,2266.2685569340692,14767,476.35483870967744,56.25221974547442
4326,none,3,edge-3,49.826,10.88,4384.326720038613,2968.5388498855104,40572,1308.774193548387,136.17695307501185
43267,none,7,edge-7,54.074814550000006,18.76997262,4893.551831867725,3475.6372938686422,6009,193.83870967741936,282.1877619129355
43281,none,6,edge-6,63.274,18.683999999999997,4757.803373875231,4490.501863294217,15748,508.0,380.32967897945196
43283,none,1,edge-1,53.06870967,-2.04217762,3518.0390927289595,3395.7337113244107,16491,531.9677419354839,121.51035693108896
43298,none,11,edge-11,55.64,37.532,6006.512479769048,3943.7006685658157,9549,308.03225806451616,78.31035711064074
43312,none,8,edge-8,48.3,16.352,4791.8108450374875,2818.772501070477,16469,531.258064516129,235.54112854109007
43364,none,1,edge-1,52.42399999999999,-1.948,3512.4210127587753,3323.7823814888507,16127,520.2258064516129,49.366526398542455
43420,none,1,edge-1,51.514,-0.178,3617.0935316361106,3205.115202219098,16242,523.9354838709677,130.7117012485694
43436,none,1,edge-1,51.444,-2.018,3489.7947219953803,3216.7783855725374,16131,520.3548387096774,60.3501996204208
43450,none,9,edge-9,42.266,23.11,5400.1515209673935,2223.2439743211876,12158,392.19354838709677,86.70022101326013
4346,none,3,edge-3,49.86600000000001,7.986,4176.205456181121,2974.593701000774,16240,523.8709677419355,171.8491007806278
43488,none,9,edge-9,41.932,25.554000000000002,5605.397956786806,2225.1715884597497,16220,523.2258064516129,148.33715952850218
43503,none,8,edge-8,48.18399999999999,16.298,4788.891398741759,2805.574501996356,16585,535.0,232.5641462126058
43545,none,8,edge-8,46.77289011,23.62206888,5355.713750559944,2724.2224431511245,16211,522.9354838709677,353.86440193772967
43547,none,7,edge-7,51.30647741,18.13355016,4886.8375187217225,3164.3837181973076,2151,69.38709677419355,74.27970073593208
43549,none,3,edge-3,49.8257471,9.8816834,4312.485404380183,2968.138180529074,7883,254.29032258064515,109.49210398707764
43553,none,9,edge-9,42.696,23.218,5401.160872443241,2271.871202832877,15914,513.3548387096774,66.14408996049063
43621,none,2,edge-2,50.77,7.298,4130.433043519164,3076.674230192692,15921,513.5806451612904,141.4718061171594
43691,none,7,edge-7,52.190000000000005,21.226,5085.200995781537,3290.212731403894,2540,81.93548387096774,160.90068097205642
43707,none,1,edge-1,53.392,-6.248,3250.4280561268033,3485.589716865847,14334,462.38709677419354,331.67890642189207
43741,none,3,edge-3,48.70799999999999,9.29,4268.727634680911,2844.102289697175,16337,527.0,37.737828696915834
43745,none,5,edge-5,53.048,8.732,4235.9641961460575,3327.3580828974227,19659,634.1612903225806,243.43271916592866
43757,none,4,edge-4,41.866,12.462,4526.126909255314,2088.1123755704134,16519,532.8709677419355,388.0946581458417
43767,none,7,edge-7,49.60642729,22.093001600000004,5190.687176583096,3015.5544806527982,13336,430.19354838709677,301.233259993753
43814,none,11,edge-11,55.706,37.656,6010.8158601722125,3953.5012792024286,12030,388.06451612903226,71.23662505659242
43818,none,8,edge-8,47.36,18.984,4998.27398144033,2735.1998999330494,6171,199.06451612903226,22.958108708223655
43820,none,2,edge-2,52.476,6.046,4052.4849399818627,3270.2622275010635,16498,532.1935483870968,94.14596374965761
43838,none,4,edge-4,46.256,7.534,4130.679928149696,2574.586620589405,16565,534.3548387096774,249.93365641147653
43864,none,6,edge-6,59.83209665,17.69174516,4752.452401313075,4104.689907284078,16131,520.3548387096774,6.430619984535537
43878,none,3,edge-3,48.184,11.268,4415.328134497395,2786.416175352439,13897,448.2903225806452,133.4246780547788
4392,none,2,edge-2,51.938,8.488,4217.024165752548,3204.179628757798,26543,856.2258064516129,186.74712805911358
43934,none,9,edge-9,42.706,23.306,5408.084376668632,2274.236097004604,5004,161.41935483870967,59.04212434138195
43965,none,9,edge-9,42.72542352000001,24.11826253,5473.206285356626,2288.4777162950763,7846,253.09677419354838,11.775686181085577
43977,none,9,edge-9,42.72302096,24.10787031,5472.4160183886215,2288.0555890193527,7835,252.74193548387098,11.008325519353296
4398,none,3,edge-3,49.72,7.295999999999999,4126.031574882613,2959.959873886133,16054,517.8709677419355,204.06840423179514
43981,none,7,edge-7,53.20042174999999,19.64227259,4963.208183306726,3386.327581980885,619,19.967741935483872,187.03258789261758
44001,none,9,edge-9,42.892,24.71,5517.4459966467675,2315.9406015230265,7327,236.3548387096774,62.851212093898006
44027,none,11,edge-11,55.698,37.46,5999.880544676436,3948.0358765863994,16469,531.258064516129,71.95589351185609
44044,none,7,edge-7,52.396,16.796,4782.835026933769,3275.6460211623344,4890,157.74193548387098,185.67355897620547
44079,none,3,edge-3,49.078,12.878,4531.254563786064,2889.094563882809,16580,534.8387096774194,229.84021428532967
44085,none,7,edge-7,49.96930469,20.513480899999998,5072.372066601407,3038.0549395364724,15318,494.1290322580645,201.3375519548325
4410,none,2,edge-2,51.408,7.208,4126.786184485932,3147.8455162575383,16244,524.0,99.50799731910948
44103,none,9,edge-9,42.178,24.741999999999997,5534.4135730737,2238.508598721668,14728,475.0967741935484,78.39934508376585
44113,none,2,edge-2,51.484,4.456,3936.314052381124,3167.2025370436772,5038,162.51612903225808,96.40443382701304
44131,none,3,edge-3,48.726,9.248,4265.655565333235,2846.13384403832,16614,535.9354838709677,39.87540009297532
44138,none,11,edge-11,55.94199999999999,37.314,5981.072896739028,3970.0104938664585,7816,252.1290322580645,46.49482750682715
44140,none,2,edge-2,51.048,4.686,3948.7267446878923,3117.616989354203,16041,517.4516129032259,103.12866185367353
44144,none,2,edge-2,51.92,4.492,3942.4645676802957,3215.4069278540774,3958,127.6774193548387,96.96440563215202
4415,none,9,edge-9,42.67,23.398,5416.171984707092,2271.6327924267443,2432,78.45161290322581,51.26158933174891
44164,none,2,edge-2,50.36397708,7.99272269,4178.186605068507,3029.948417772832,6948,224.1290322580645,208.26564062998162
44198,none,11,edge-11,55.512,37.764,6025.403442748828,3935.907973037312,16545,533.7096774193549,93.73813202177314
44253,none,2,edge-2,51.19970738999999,6.82560235,4099.2010619189,3125.7770718092215,15989,515.7741935483871,85.27006781311663
44297,none,3,edge-3,47.45000000000001,8.654,4219.426430648709,2704.966592658182,16150,520.9677419354839,175.45285187990171
44339,none,5,edge-5,51.45989855,13.5354647,4566.609279907014,3155.853992861911,8757,282.48387096774195,131.72785290905074
44343,none,1,edge-1,51.46439645,-0.25848929,3610.797074377348,3200.422469870154,15872,512.0,128.09435326083857
44353,none,7,edge-7,53.19600663999999,19.657215179999998,4964.262455418495,3385.9724694370975,326,10.516129032258064,186.74305966051497
44357,none,7,edge-7,53.18977831,19.63957429,4963.188182863769,3385.128260201477,12513,403.64516129032256,185.83416704477273
44389,none,2,edge-2,53.32401738,6.89936846,4114.447873565588,3361.7452838426843,16207,522.8064516129032,201.04110992606655
44401,none,2,edge-2,53.13682226,8.18473935,4199.520117972821,3338.0185899735393,38480,1241.2903225806451,231.36828957061942
44441,none,7,edge-7,52.268,20.944000000000003,5064.86914391219,3295.8818841171337,15945,514.3548387096774,148.17090566454976
44453,none,7,edge-7,52.16400000000001,21.236,5086.321730474841,3287.4540950795536,8058,259.93548387096774,160.30006019870672
