"timestamp_utc","container","cpu_pct","memory_used_mib","memory_usage","net_io","block_io","pids"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-1","0,03","2,633","2.633MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-10","0,02","2,621","2.621MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-11","2,31","5,828","5.828MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-12","0,02","2,637","2.637MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-2","2,9","2,656","2.656MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-3","0,02","2,637","2.637MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-4","0,35","3,262","3.262MiB / 15.18GiB","2.49kB / 450B","0B / 0B","6"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-5","0,02","2,633","2.633MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-6","0,02","2,633","2.633MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-7","0,03","2,621","2.621MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-8","0,02","2,621","2.621MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:50.4483462Z","mqtt-edge-9","0,03","2,648","2.648MiB / 15.18GiB","2.35kB / 450B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","cloud-worker-0","0,28","7,086","7.086MiB / 15.18GiB","39.7kB / 36.4kB","0B / 0B","12"
"2026-09-06T21:49:58.1542343Z","edge-0","0","5","5MiB / 15.18GiB","4.04kB / 820B","0B / 0B","8"
"2026-09-06T21:49:58.1542343Z","edge-1","2,37","4,965","4.965MiB / 15.18GiB","3.58kB / 820B","0B / 0B","7"
"2026-09-06T21:49:58.1542343Z","edge-10","0","5,047","5.047MiB / 15.18GiB","4.28kB / 822B","0B / 0B","10"
"2026-09-06T21:49:58.1542343Z","edge-11","2,49","8","8MiB / 15.18GiB","4.25kB / 822B","0B / 0B","8"
"2026-09-06T21:49:58.1542343Z","edge-12","0","7,016","7.016MiB / 15.18GiB","3.87kB / 822B","0B / 0B","8"
"2026-09-06T21:49:58.1542343Z","edge-2","0","7,012","7.012MiB / 15.18GiB","3.79kB / 820B","0B / 0B","9"
"2026-09-06T21:49:58.1542343Z","edge-3","0","5,039","5.039MiB / 15.18GiB","4.08kB / 820B","0B / 0B","9"
"2026-09-06T21:49:58.1542343Z","edge-4","2,05","5,125","5.125MiB / 15.18GiB","4.29kB / 820B","0B / 0B","8"
"2026-09-06T21:49:58.1542343Z","edge-5","2,43","8,121","8.121MiB / 15.18GiB","4.34kB / 820B","0B / 0B","8"
"2026-09-06T21:49:58.1542343Z","edge-6","2,39","7,066","7.066MiB / 15.18GiB","3.41kB / 820B","0B / 0B","9"
"2026-09-06T21:49:58.1542343Z","edge-7","0","5,004","5.004MiB / 15.18GiB","4.13kB / 820B","0B / 0B","8"
"2026-09-06T21:49:58.1542343Z","edge-8","2,99","5,801","5.801MiB / 15.18GiB","3.66kB / 820B","0B / 0B","9"
"2026-09-06T21:49:58.1542343Z","edge-9","0","5,48","5.48MiB / 15.18GiB","4.17kB / 820B","0B / 0B","10"
"2026-09-06T21:49:58.1542343Z","global-aggregator","0,12","4,965","4.965MiB / 15.18GiB","10.6kB / 9.2kB","0B / 0B","8"
"2026-09-06T21:49:58.1542343Z","kafka","6,71","374,7","374.7MiB / 15.18GiB","54.1kB / 58.4kB","0B / 0B","120"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-0","0,03","2,641","2.641MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-1","0,04","2,648","2.648MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-10","0,03","2,641","2.641MiB / 15.18GiB","2.87kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-11","0,03","5,863","5.863MiB / 15.18GiB","2.87kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-12","0,04","2,66","2.66MiB / 15.18GiB","2.87kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-2","0,03","2,66","2.66MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-3","0,03","2,652","2.652MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-4","0,03","2,66","2.66MiB / 15.18GiB","3kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-5","0,03","2,645","2.645MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-6","0,02","2,648","2.648MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-7","0,02","2,641","2.641MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-8","0,03","2,641","2.641MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","mqtt-edge-9","0,03","2,668","2.668MiB / 15.18GiB","2.86kB / 744B","0B / 0B","1"
"2026-09-06T21:49:58.1542343Z","simulator-edge-0","0","4,773","4.773MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-1","0","4,785","4.785MiB / 15.18GiB","1.12kB / 470B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-10","0","4,797","4.797MiB / 15.18GiB","1.17kB / 471B","0B / 0B","6"
"2026-09-06T21:49:58.1542343Z","simulator-edge-11","0","4,75","4.75MiB / 15.18GiB","1.17kB / 471B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-12","0","4,777","4.777MiB / 15.18GiB","1.17kB / 471B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-2","0","2,754","2.754MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-3","0","2,766","2.766MiB / 15.18GiB","904B / 428B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-4","0","4,789","4.789MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-5","0","4,809","4.809MiB / 15.18GiB","1.17kB / 470B","0B / 0B","6"
"2026-09-06T21:49:58.1542343Z","simulator-edge-6","0","4,758","4.758MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-7","0","4,766","4.766MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-8","0","4,762","4.762MiB / 15.18GiB","1.17kB / 470B","0B / 0B","5"
"2026-09-06T21:49:58.1542343Z","simulator-edge-9","0","2,789","2.789MiB / 15.18GiB","1.17kB / 470B","0B / 0B","6"
"2026-09-06T21:50:04.1407697Z","cloud-worker-0","0,27","7,09","7.09MiB / 15.18GiB","60.3kB / 58.1kB","0B / 0B","12"
"2026-09-06T21:50:04.1407697Z","edge-0","0","5","5MiB / 15.18GiB","4.11kB / 886B","0B / 0B","8"
"2026-09-06T21:50:04.1407697Z","edge-1","2,14","5,004","5.004MiB / 15.18GiB","3.65kB / 886B","0B / 0B","8"
"2026-09-06T21:50:04.1407697Z","edge-10","0","5,039","5.039MiB / 15.18GiB","4.35kB / 888B","0B / 0B","10"
"2026-09-06T21:50:04.1407697Z","edge-11","0","7,02","7.02MiB / 15.18GiB","4.32kB / 888B","0B / 0B","8"
"2026-09-06T21:50:04.1407697Z","edge-12","0","7,008","7.008MiB / 15.18GiB","3.94kB / 888B","0B / 0B","8"
"2026-09-06T21:50:04.1407697Z","edge-2","0","7,008","7.008MiB / 15.18GiB","3.86kB / 886B","0B / 0B","9"
"2026-09-06T21:50:04.1407697Z","edge-3","0","5,023","5.023MiB / 15.18GiB","4.15kB / 886B","0B / 0B","9"
"2026-09-06T21:50:04.1407697Z","edge-4","2,2","5,172","5.172MiB / 15.18GiB","4.36kB / 886B","0B / 0B","8"
"2026-09-06T21:50:04.1407697Z","edge-5","2,27","8,262","8.262MiB / 15.18GiB","4.4kB / 886B","0B / 0B","8"
"2026-09-06T21:50:04.1407697Z","edge-6","2,05","7,082","7.082MiB / 15.18GiB","3.48kB / 886B","0B / 0B","9"
"2026-09-06T21:50:04.1407697Z","edge-7","0","5,012","5.012MiB / 15.18GiB","4.19kB / 886B","0B / 0B","8"
"2026-09-06T21:50:04.1407697Z","edge-8","2,23","5,801","5.801MiB / 15.18GiB","3.73kB / 886B","0B / 0B","9"
"2026-09-06T21:50:04.1407697Z","edge-9","0","5,48","5.48MiB / 15.18GiB","4.23kB / 886B","0B / 0B","10"
"2026-09-06T21:50:04.1407697Z","global-aggregator","0,11","4,965","4.965MiB / 15.18GiB","14.3kB / 13.5kB","0B / 0B","8"
"2026-09-06T21:50:04.1407697Z","kafka","12,14","382,4","382.4MiB / 15.18GiB","80.1kB / 82.6kB","0B / 0B","120"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-0","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-1","0,02","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-10","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-11","0,02","5,859","5.859MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-12","0,02","2,652","2.652MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-2","0,02","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-3","0,02","2,656","2.656MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-4","0,02","2,656","2.656MiB / 15.18GiB","3.11kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-5","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-6","0,02","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-7","0,02","2,637","2.637MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-8","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","mqtt-edge-9","0,03","2,664","2.664MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:04.1407697Z","simulator-edge-0","0","4,773","4.773MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-1","0","4,785","4.785MiB / 15.18GiB","1.17kB / 512B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-10","0","4,797","4.797MiB / 15.18GiB","1.21kB / 513B","0B / 0B","6"
"2026-09-06T21:50:04.1407697Z","simulator-edge-11","0","4,75","4.75MiB / 15.18GiB","1.21kB / 513B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-12","0","4,777","4.777MiB / 15.18GiB","1.21kB / 513B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-2","0","2,754","2.754MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-3","0","2,766","2.766MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-4","0","4,789","4.789MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-5","0","4,809","4.809MiB / 15.18GiB","1.21kB / 512B","0B / 0B","6"
"2026-09-06T21:50:04.1407697Z","simulator-edge-6","0","4,758","4.758MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-7","0","4,766","4.766MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-8","0","4,762","4.762MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:04.1407697Z","simulator-edge-9","0","2,789","2.789MiB / 15.18GiB","1.21kB / 512B","0B / 0B","6"
"2026-09-06T21:50:09.8972021Z","cloud-worker-0","0,2","7,09","7.09MiB / 15.18GiB","79.5kB / 78.1kB","0B / 0B","12"
"2026-09-06T21:50:09.8972021Z","edge-0","2,41","5","5MiB / 15.18GiB","4.11kB / 886B","0B / 0B","8"
"2026-09-06T21:50:09.8972021Z","edge-1","2,04","5","5MiB / 15.18GiB","3.65kB / 886B","0B / 0B","8"
"2026-09-06T21:50:09.8972021Z","edge-10","0","5,035","5.035MiB / 15.18GiB","4.35kB / 888B","0B / 0B","10"
"2026-09-06T21:50:09.8972021Z","edge-11","0","7,012","7.012MiB / 15.18GiB","4.32kB / 888B","0B / 0B","8"
"2026-09-06T21:50:09.8972021Z","edge-12","2,46","7,008","7.008MiB / 15.18GiB","3.94kB / 888B","0B / 0B","8"
"2026-09-06T21:50:09.8972021Z","edge-2","2,02","7,008","7.008MiB / 15.18GiB","3.86kB / 886B","0B / 0B","9"
"2026-09-06T21:50:09.8972021Z","edge-3","2,01","5,055","5.055MiB / 15.18GiB","4.15kB / 886B","0B / 0B","9"
"2026-09-06T21:50:09.8972021Z","edge-4","0","5,004","5.004MiB / 15.18GiB","4.36kB / 886B","0B / 0B","8"
"2026-09-06T21:50:09.8972021Z","edge-5","0,13","8,492","8.492MiB / 15.18GiB","4.4kB / 886B","0B / 0B","14"
"2026-09-06T21:50:09.8972021Z","edge-6","1,93","7,098","7.098MiB / 15.18GiB","3.48kB / 886B","0B / 0B","9"
"2026-09-06T21:50:09.8972021Z","edge-7","0","7,02","7.02MiB / 15.18GiB","4.19kB / 886B","0B / 0B","8"
"2026-09-06T21:50:09.8972021Z","edge-8","2,13","6,047","6.047MiB / 15.18GiB","3.73kB / 886B","0B / 0B","9"
"2026-09-06T21:50:09.8972021Z","edge-9","0","5,477","5.477MiB / 15.18GiB","4.23kB / 886B","0B / 0B","10"
"2026-09-06T21:50:09.8972021Z","global-aggregator","0,12","5,094","5.094MiB / 15.18GiB","17.7kB / 17.7kB","0B / 0B","8"
"2026-09-06T21:50:09.8972021Z","kafka","5,74","378,3","378.3MiB / 15.18GiB","104kB / 105kB","0B / 0B","120"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-0","0,02","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-1","0,02","2,648","2.648MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-10","0,02","2,637","2.637MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-11","0,03","5,859","5.859MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-12","0,02","2,652","2.652MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-2","0,03","2,652","2.652MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-3","0,02","2,656","2.656MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-4","0,02","2,66","2.66MiB / 15.18GiB","3.11kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-5","0,02","2,641","2.641MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-6","0,02","2,648","2.648MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-7","0,02","2,637","2.637MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-8","0,02","2,645","2.645MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","mqtt-edge-9","0,02","2,664","2.664MiB / 15.18GiB","2.97kB / 852B","0B / 0B","1"
"2026-09-06T21:50:09.8972021Z","simulator-edge-0","0,03","4,777","4.777MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-1","0","4,785","4.785MiB / 15.18GiB","1.17kB / 512B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-10","0","4,797","4.797MiB / 15.18GiB","1.21kB / 513B","0B / 0B","6"
"2026-09-06T21:50:09.8972021Z","simulator-edge-11","0","4,75","4.75MiB / 15.18GiB","1.21kB / 513B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-12","0,01","4,777","4.777MiB / 15.18GiB","1.21kB / 513B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-2","0,02","2,754","2.754MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-3","0","4,77","4.77MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-4","0,01","4,789","4.789MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-5","0","4,809","4.809MiB / 15.18GiB","1.21kB / 512B","0B / 0B","6"
"2026-09-06T21:50:09.8972021Z","simulator-edge-6","0","4,758","4.758MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-7","0","4,766","4.766MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-8","0,01","4,762","4.762MiB / 15.18GiB","1.21kB / 512B","0B / 0B","5"
"2026-09-06T21:50:09.8972021Z","simulator-edge-9","0,01","2,789","2.789MiB / 15.18GiB","1.21kB / 512B","0B / 0B","6"
"2026-09-06T21:50:15.5768504Z","cloud-worker-0","0,19","7,094","7.094MiB / 15.18GiB","98.9kB / 98.5kB","0B / 0B","12"
"2026-09-06T21:50:15.5768504Z","edge-0","1,93","5,004","5.004MiB / 15.18GiB","4.11kB / 886B","0B / 0B","8"
"2026-09-06T21:50:15.5768504Z","edge-1","1,99","5,043","5.043MiB / 15.18GiB","3.65kB / 886B","0B / 0B","8"
"2026-09-06T21:50:15.5768504Z","edge-10","1,97","5,035","5.035MiB / 15.18GiB","4.35kB / 888B","0B / 0B","10"
"2026-09-06T21:50:15.5768504Z","edge-11","0","7,031","7.031MiB / 15.18GiB","4.32kB / 888B","0B / 0B","8"
"2026-09-06T21:50:15.5768504Z","edge-12","2,09","7,008","7.008MiB / 15.18GiB","3.94kB / 888B","0B / 0B","8"
"2026-09-06T21:50:15.5768504Z","edge-2","2,16","7,008","7.008MiB / 15.18GiB","3.86kB / 886B","0B / 0B","9"
"2026-09-06T21:50:15.5768504Z","edge-3","1,89","5,039","5.039MiB / 15.18GiB","4.15kB / 886B","0B / 0B","9"
"2026-09-06T21:50:15.5768504Z","edge-4","0","5,012","5.012MiB / 15.18GiB","4.36kB / 886B","0B / 0B","8"
"2026-09-06T21:50:15.5768504Z","edge-5","0,03","8,117","8.117MiB / 15.18GiB","4.47kB / 1.02kB","0B / 0B","8"
"2026-09-06T21:50:15.5768504Z","edge-6","0","7,066","7.066MiB / 15.18GiB","3.48kB / 886B","0B / 0B","9"
"2026-09-06T21:50:15.5768504Z","edge-7","2,1","7,023","7.023MiB / 15.18GiB","4.19kB / 886B","0B / 0B","8"
"2026-09-06T21:50:15.5768504Z","edge-8","2,45","6,52","6.52MiB / 15.18GiB","3.73kB / 886B","0B / 0B","9"
"2026-09-06T21:50:15.5768504Z","edge-9","1,94","5,492","5.492MiB / 15.18GiB","4.23kB / 886B","0B / 0B","10"
"2026-09-06T21:50:15.5768504Z","global-aggregator","0,09","4,973","4.973MiB / 15.18GiB","21.1kB / 21.4kB","0B / 0B","8"
"2026-09-06T21:50:15.5768504Z","kafka","3,03","381,5","381.5MiB / 15.18GiB","128kB / 128kB","0B / 0B","120"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-0","0,02","2,641","2.641MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-1","0,02","2,652","2.652MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-10","0,02","2,637","2.637MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-11","2,09","5,863","5.863MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-12","0,02","2,656","2.656MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-2","0,01","2,648","2.648MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-3","0,02","2,656","2.656MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-4","0,02","2,652","2.652MiB / 15.18GiB","3.18kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-5","0,03","2,645","2.645MiB / 15.18GiB","3.17kB / 986B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-6","0,02","2,652","2.652MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-7","0,02","2,641","2.641MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-8","0,02","2,641","2.641MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","mqtt-edge-9","0,02","2,664","2.664MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:50:15.5768504Z","simulator-edge-0","0","4,777","4.777MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-1","0","4,785","4.785MiB / 15.18GiB","1.23kB / 578B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-10","0,01","4,797","4.797MiB / 15.18GiB","1.27kB / 579B","0B / 0B","6"
"2026-09-06T21:50:15.5768504Z","simulator-edge-11","0,02","4,75","4.75MiB / 15.18GiB","1.27kB / 579B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-12","0","4,777","4.777MiB / 15.18GiB","1.27kB / 579B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-2","0,03","2,754","2.754MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-3","0","4,77","4.77MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-4","0,01","4,789","4.789MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-5","0","4,809","4.809MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
"2026-09-06T21:50:15.5768504Z","simulator-edge-6","0,02","4,758","4.758MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-7","0,01","4,766","4.766MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-8","0,01","4,762","4.762MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:50:15.5768504Z","simulator-edge-9","0,01","2,789","2.789MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
