sensor_id;timestamp;pressure;temperature;humidity
47082;2025-01-01T01:32:49;97774.09;3.18;33.03
44902;2025-01-01T01:33:00;99800;3.4;62
56668;2025-01-01T01:33:26;97129.84;-3.18;100.00
27425;2025-01-01T01:33:27;96680.50;0.96;55.24
56076;2025-01-01T01:33:28;98904.09;-1.81;81.79
3150;2025-01-01T01:33:35;98053.03;1.29;71.48
66520;2025-01-01T01:33:50;98259.94;-5.58;100.00
16945;2025-01-01T01:34:17;97480.16;-4.22;90.99
83029;2025-01-01T01:34:36;97839.06;-3.12;77.00
76374;2025-01-01T01:34:51;46045.91;-144.13;43.74
47082;2025-01-01T01:35:16;97773.24;2.92;33.05
56076;2025-01-01T01:35:53;98884.75;-1.88;81.98
44902;2025-01-01T01:36:00;99800;3.4;62
3150;2025-01-01T01:36:02;98053.81;1.20;71.16
66520;2025-01-01T01:36:21;98255.31;-5.57;100.00
56668;2025-01-01T01:36:29;97128.72;-3.11;100.00
21828;2025-01-01T01:37:01;95123.22;2.70;36.14
83029;2025-01-01T01:37:02;97815.72;-3.36;78.05
76374;2025-01-01T01:37:17;46045.91;-144.13;43.81
16945;2025-01-01T01:37:20;97481.00;-4.20;91.09
47082;2025-01-01T01:37:40;97772.90;2.94;33.01
56076;2025-01-01T01:38:18;98877.44;-1.86;81.50
27425;2025-01-01T01:38:29;96681.28;0.97;55.03
3150;2025-01-01T01:38:33;98059.69;1.11;71.60
66520;2025-01-01T01:38:46;98243.41;-5.51;100.00
44902;2025-01-01T01:39:00;99800;3.4;62
83029;2025-01-01T01:39:28;97858.78;-2.98;78.93
56668;2025-01-01T01:39:31;97118.13;-3.08;100.00
76374;2025-01-01T01:39:43;46057.53;-144.13;43.71
47082;2025-01-01T01:40:07;97773.81;3.32;33.01
16945;2025-01-01T01:40:27;97471.53;-4.21;90.72
56076;2025-01-01T01:40:44;98870.91;-1.84;81.62
3150;2025-01-01T01:41:00;98043.66;1.01;72.03
66520;2025-01-01T01:41:16;98247.22;-5.52;100.00
83029;2025-01-01T01:41:53;97850.75;-2.93;80.79
44902;2025-01-01T01:42:00;99800;3.5;62
21828;2025-01-01T01:42:07;95116.47;2.74;36.62
76374;2025-01-01T01:42:08;46053.66;-144.13;43.45
47082;2025-01-01T01:42:32;97770.54;3.09;32.81
56668;2025-01-01T01:42:34;97098.06;-3.07;100.00
56076;2025-01-01T01:43:09;98878.63;-1.89;81.79
27425;2025-01-01T01:43:30;96670.56;0.97;55.18
16945;2025-01-01T01:43:34;97480.19;-4.26;90.58
3150;2025-01-01T01:43:35;98073.00;1.17;71.96
66520;2025-01-01T01:43:43;98257.00;-5.51;100.00
83029;2025-01-01T01:44:19;97842.97;-2.93;81.33
76374;2025-01-01T01:44:35;46053.66;-144.13;43.64
47082;2025-01-01T01:44:56;97772.35;3.10;32.48
44902;2025-01-01T01:45:00;99800;3.5;62
56076;2025-01-01T01:45:35;98866.81;-1.93;81.99
56668;2025-01-01T01:45:36;97096.34;-3.08;100.00
3150;2025-01-01T01:46:03;98066.34;1.19;71.81
66520;2025-01-01T01:46:18;98258.38;-5.54;100.00
16945;2025-01-01T01:46:41;97481.03;-4.27;90.70
76374;2025-01-01T01:47:00;46059.47;-144.13;43.84
21828;2025-01-01T01:47:13;95118.22;2.60;36.02
47082;2025-01-01T01:47:22;97770.04;2.78;32.30
56076;2025-01-01T01:48:00;98837.09;-2.08;81.75
44902;2025-01-01T01:48:00;99800;3.5;62
27425;2025-01-01T01:48:32;96682.47;0.91;55.08
3150;2025-01-01T01:48:34;98066.09;1.21;71.79
56668;2025-01-01T01:48:38;97105.94;-3.09;100.00
66520;2025-01-01T01:48:44;98258.63;-5.55;100.00
83029;2025-01-01T01:49:20;97847.63;-2.86;79.97
76374;2025-01-01T01:49:26;46026.53;-144.13;43.73
16945;2025-01-01T01:49:43;97475.84;-4.23;91.17
47082;2025-01-01T01:49:48;97769.53;3.07;32.27
56076;2025-01-01T01:50:25;98863.16;-1.92;81.66
44902;2025-01-01T01:51:00;99800;3.5;62
3150;2025-01-01T01:51:01;98056.22;1.16;71.80
66520;2025-01-01T01:51:14;98262.66;-5.58;100.00
56668;2025-01-01T01:51:40;97098.25;-3.12;100.00
83029;2025-01-01T01:51:46;97850.22;-2.86;78.37
76374;2025-01-01T01:51:52;46045.91;-144.13;43.73
47082;2025-01-01T01:52:14;97763.31;2.78;32.38
21828;2025-01-01T01:52:19;95114.97;2.93;36.13
16945;2025-01-01T01:52:50;97457.75;-4.22;91.25
56076;2025-01-01T01:52:51;98860.72;-1.93;82.22
3150;2025-01-01T01:53:32;98044.75;1.10;71.78
27425;2025-01-01T01:53:34;96700.75;0.89;55.03
66520;2025-01-01T01:53:40;98265.16;-5.51;100.00
44902;2025-01-01T01:54:00;99800;3.6;62
83029;2025-01-01T01:54:12;97766.50;-3.47;77.24
76374;2025-01-01T01:54:18;46045.91;-144.13;43.81
47082;2025-01-01T01:54:39;97757.66;2.89;32.25
56668;2025-01-01T01:54:55;97103.72;-3.18;100.00
56076;2025-01-01T01:55:16;98862.75;-1.95;81.90
16945;2025-01-01T01:55:53;97457.81;-4.27;90.63
3150;2025-01-01T01:55:59;98042.59;1.07;71.84
66520;2025-01-01T01:56:10;98265.00;-5.39;100.00
83029;2025-01-01T01:56:37;97831.41;-3.13;76.91
76374;2025-01-01T01:56:44;46053.66;-144.13;43.69
44902;2025-01-01T01:57:00;99800;3.6;62
47082;2025-01-01T01:57:05;97753.26;2.92;32.28
21828;2025-01-01T01:57:23;95107.22;3.05;35.64
56076;2025-01-01T01:57:42;98872.72;-1.97;81.85
56668;2025-01-01T01:57:57;97095.97;-3.21;100.00
3150;2025-01-01T01:58:31;98051.69;1.17;71.96
27425;2025-01-01T01:58:36;96700.06;0.83;54.98
66520;2025-01-01T01:58:36;98249.72;-5.45;100.00
83029;2025-01-01T01:59:03;97851.78;-3.09;77.67
16945;2025-01-01T01:59:04;97465.53;-4.27;90.49
76374;2025-01-01T01:59:10;46049.78;-144.13;43.91
47082;2025-01-01T01:59:30;97745.66;2.99;32.06
44902;2025-01-01T02:00:00;99800;3.5;62
56076;2025-01-01T02:00:08;98859.44;-2.04;81.81
56668;2025-01-01T02:00:59;97083.03;-3.24;100.00
3150;2025-01-01T02:01:02;98059.69;1.22;71.88
66520;2025-01-01T02:01:06;98240.97;-5.53;100.00
83029;2025-01-01T02:01:29;97833.91;-3.25;77.63
76374;2025-01-01T02:01:37;46065.28;-144.13;43.70
47082;2025-01-01T02:01:56;97744.10;2.60;32.22
16945;2025-01-01T02:02:13;97460.34;-4.23;90.96
21828;2025-01-01T02:02:26;95122.63;3.03;35.97
56076;2025-01-01T02:02:34;98867.59;-1.99;82.08
44902;2025-01-01T02:03:01;99800;3.6;62
3150;2025-01-01T02:03:33;98054.91;1.19;71.94
66520;2025-01-01T02:03:36;98246.41;-5.53;100.00
27425;2025-01-01T02:03:38;96682.38;0.82;54.99
83029;2025-01-01T02:03:54;97841.75;-3.26;78.45
56668;2025-01-01T02:04:02;97070.09;-3.29;100.00
76374;2025-01-01T02:04:03;46049.78;-144.13;43.81
47082;2025-01-01T02:04:22;97749.92;2.72;32.39
56076;2025-01-01T02:05:00;98868.81;-2.02;82.01
16945;2025-01-01T02:05:16;97465.50;-4.22;90.70
3150;2025-01-01T02:06:01;98058.09;1.21;71.77
44902;2025-01-01T02:06:01;99800;3.6;62
66520;2025-01-01T02:06:07;98246.13;-5.56;100.00
83029;2025-01-01T02:06:20;97826.88;-3.35;78.41
76374;2025-01-01T02:06:30;46065.28;-144.13;43.52
47082;2025-01-01T02:06:47;97746.55;2.57;32.35
56668;2025-01-01T02:07:04;97067.69;-3.33;100.00
56076;2025-01-01T02:07:27;98901.44;-1.88;82.00
21828;2025-01-01T02:07:29;95116.41;2.95;35.94
16945;2025-01-01T02:08:24;97471.56;-4.23;90.63
3150;2025-01-01T02:08:33;98063.69;1.24;71.81
66520;2025-01-01T02:08:33;98253.19;-5.55;100.00
27425;2025-01-01T02:08:40;96673.72;0.85;54.95
83029;2025-01-01T02:08:46;97846.09;-3.27;78.91
76374;2025-01-01T02:08:56;46063.34;-144.13;43.47
44902;2025-01-01T02:09:00;99800;3.6;62
47082;2025-01-01T02:09:12;97745.65;2.49;32.42
56076;2025-01-01T02:09:52;98896.56;-1.84;82.37
56668;2025-01-01T02:10:07;97059.09;-3.37;100.00
3150;2025-01-01T02:11:00;98064.47;1.25;71.55
66520;2025-01-01T02:11:03;98253.19;-5.55;100.00
83029;2025-01-01T02:11:12;97839.16;-3.26;78.48
76374;2025-01-01T02:11:22;46084.66;-144.13;43.69
16945;2025-01-01T02:11:26;97476.69;-4.21;91.47
47082;2025-01-01T02:11:37;97741.32;2.48;32.66
44902;2025-01-01T02:12:00;99800;3.6;62
56076;2025-01-01T02:12:18;98877.03;-1.83;82.02
21828;2025-01-01T02:12:38;95123.75;2.87;35.71
56668;2025-01-01T02:13:10;97057.56;-3.42;100.00
66520;2025-01-01T02:13:29;98236.00;-5.61;100.00
3150;2025-01-01T02:13:31;98053.28;1.23;71.76
83029;2025-01-01T02:13:37;97859.44;-3.20;78.92
27425;2025-01-01T02:13:42;96671.31;0.83;54.89
76374;2025-01-01T02:13:47;46076.91;-144.13;43.52
47082;2025-01-01T02:14:08;97733.67;2.33;32.80
56076;2025-01-01T02:14:43;98881.94;-1.80;82.21
16945;2025-01-01T02:14:51;97474.09;-4.20;91.73
44902;2025-01-01T02:15:00;99800;3.7;62
66520;2025-01-01T02:15:59;98243.63;-5.58;100.00
83029;2025-01-01T02:16:03;97821.78;-3.37;79.45
3150;2025-01-01T02:16:03;98059.69;1.22;71.33
76374;2025-01-01T02:16:13;46067.22;-144.13;43.33
56668;2025-01-01T02:16:13;97055.00;-3.44;100.00
47082;2025-01-01T02:16:28;97730.79;2.82;32.60
56076;2025-01-01T02:17:08;98880.28;-1.81;81.67
21828;2025-01-01T02:17:43;95127.41;2.79;35.76
16945;2025-01-01T02:17:54;97481.00;-4.23;90.76
44902;2025-01-01T02:18:00;99800;3.7;62
66520;2025-01-01T02:18:25;98249.28;-5.64;100.00
3150;2025-01-01T02:18:34;98057.81;1.17;71.44
76374;2025-01-01T02:18:39;46049.78;-144.13;43.64
27425;2025-01-01T02:18:44;96667.34;0.81;54.80
47082;2025-01-01T02:18:54;97721.03;2.90;32.39
56668;2025-01-01T02:19:16;97060.41;-3.48;100.00
56076;2025-01-01T02:19:34;98833.81;-2.10;81.54
66520;2025-01-01T02:20:59;98238.44;-5.64;100.00
44902;2025-01-01T02:21:00;99800;3.7;62
16945;2025-01-01T02:21:01;97475.91;-4.30;90.89
3150;2025-01-01T02:21:01;98056.47;1.20;71.44
83029;2025-01-01T02:21:04;97804.44;-3.35;80.36
76374;2025-01-01T02:21:05;46076.91;-144.13;43.49
47082;2025-01-01T02:21:19;97709.50;2.97;32.24
56076;2025-01-01T02:21:59;98868.25;-1.90;82.17
56668;2025-01-01T02:22:19;97071.75;-3.49;100.00
21828;2025-01-01T02:22:47;95139.47;2.47;35.67
66520;2025-01-01T02:23:29;98246.81;-5.71;100.00
83029;2025-01-01T02:23:30;97841.34;-3.07;80.17
76374;2025-01-01T02:23:31;46065.28;-144.13;43.45
3150;2025-01-01T02:23:37;98040.78;1.13;71.35
47082;2025-01-01T02:23:44;97703.40;2.81;32.70
27425;2025-01-01T02:23:46;96680.56;0.77;54.81
44902;2025-01-01T02:24:00;99800;3.7;62
16945;2025-01-01T02:24:08;97487.09;-4.28;89.82
56076;2025-01-01T02:24:29;98869.88;-1.89;81.58
56668;2025-01-01T02:25:21;97077.06;-3.53;100.00
83029;2025-01-01T02:25:56;97833.69;-3.09;80.44
76374;2025-01-01T02:25:57;46073.03;-144.13;43.73
66520;2025-01-01T02:25:59;98241.84;-5.79;100.00
3150;2025-01-01T02:26:04;98038.38;1.11;71.36
47082;2025-01-01T02:26:10;97696.40;2.50;32.61
56076;2025-01-01T02:26:55;98839.50;-2.07;81.61
44902;2025-01-01T02:27:00;99800;3.7;62
16945;2025-01-01T02:27:17;97490.56;-4.32;89.97
21828;2025-01-01T02:27:53;95131.00;2.36;36.18
83029;2025-01-01T02:28:22;97835.84;-3.03;80.13
76374;2025-01-01T02:28:23;46092.41;-144.13;43.67
56668;2025-01-01T02:28:23;97079.88;-3.57;100.00
66520;2025-01-01T02:28:25;98244.28;-5.83;100.00
47082;2025-01-01T02:28:35;97698.87;2.59;32.12
3150;2025-01-01T02:28:35;98037.00;1.04;71.38
27425;2025-01-01T02:28:48;96677.38;0.75;54.84
56076;2025-01-01T02:29:21;98867.25;-1.89;81.96
44902;2025-01-01T02:30:00;99800;3.7;62
16945;2025-01-01T02:30:24;97482.81;-4.32;89.54
83029;2025-01-01T02:30:47;97840.69;-2.98;81.50
76374;2025-01-01T02:30:50;46073.03;-144.13;43.77
66520;2025-01-01T02:30:59;98238.91;-5.78;100.00
47082;2025-01-01T02:31:00;97711.52;2.71;32.76
3150;2025-01-01T02:31:06;98015.66;0.93;71.67
56668;2025-01-01T02:31:25;97060.91;-3.62;100.00
56076;2025-01-01T02:31:47;98852.16;-1.95;81.64
21828;2025-01-01T02:33:00;95127.94;2.40;36.13
44902;2025-01-01T02:33:00;99800;3.7;62
83029;2025-01-01T02:33:13;97810.53;-3.10;82.90
76374;2025-01-01T02:33:16;46073.03;-144.13;43.69
66520;2025-01-01T02:33:25;98242.22;-5.70;100.00
47082;2025-01-01T02:33:27;97723.97;2.90;33.02
16945;2025-01-01T02:33:31;97457.84;-4.31;89.58
3150;2025-01-01T02:33:37;98042.09;1.10;71.39
27425;2025-01-01T02:33:50;96678.50;0.74;54.38
56076;2025-01-01T02:34:13;98838.09;-2.09;81.80
56668;2025-01-01T02:34:33;97061.00;-3.65;100.00
83029;2025-01-01T02:35:38;97829.28;-2.83;82.89
76374;2025-01-01T02:35:42;46076.91;-144.13;43.68
47082;2025-01-01T02:35:51;97726.37;2.45;32.99
66520;2025-01-01T02:35:55;98221.22;-5.75;100.00
44902;2025-01-01T02:36:00;99800;3.7;62
3150;2025-01-01T02:36:05;98012.19;0.88;71.43
16945;2025-01-01T02:36:33;97442.38;-4.36;89.56
56076;2025-01-01T02:36:38;98857.06;-1.92;81.81
56668;2025-01-01T02:37:37;97065.50;-3.69;100.00
83029;2025-01-01T02:38:04;97834.97;-2.77;82.97
76374;2025-01-01T02:38:07;46080.78;-144.13;43.40
21828;2025-01-01T02:38:13;95165.03;2.56;36.40
47082;2025-01-01T02:38:17;97719.47;2.90;33.17
66520;2025-01-01T02:38:20;98212.84;-5.74;100.00
3150;2025-01-01T02:38:36;98043.69;1.11;71.71
27425;2025-01-01T02:38:52;96677.97;0.72;54.44
44902;2025-01-01T02:39:00;99800;3.7;62
56076;2025-01-01T02:39:04;98866.81;-1.93;81.71
16945;2025-01-01T02:39:40;97437.25;-4.37;89.04
83029;2025-01-01T02:40:30;97831.03;-2.70;83.36
76374;2025-01-01T02:40:33;46067.22;-144.13;43.62
56668;2025-01-01T02:40:38;97065.41;-3.67;100.00
47082;2025-01-01T02:40:42;97721.58;2.69;32.94
66520;2025-01-01T02:40:50;98211.78;-5.67;100.00
3150;2025-01-01T02:41:03;98020.75;0.95;71.18
56076;2025-01-01T02:41:31;98860.09;-1.95;81.47
44902;2025-01-01T02:42:00;99800;3.7;62
16945;2025-01-01T02:42:43;97445.88;-4.41;88.91
83029;2025-01-01T02:42:56;97843.75;-2.67;82.80
76374;2025-01-01T02:42:59;46053.66;-144.13;43.62
47082;2025-01-01T02:43:08;97720.68;2.69;32.54
66520;2025-01-01T02:43:16;98205.22;-5.72;100.00
21828;2025-01-01T02:43:19;95149.94;2.70;35.88
3150;2025-01-01T02:43:34;98052.75;1.10;71.42
56668;2025-01-01T02:43:41;97072.44;-3.68;100.00
27425;2025-01-01T02:43:54;96671.22;0.75;54.68
56076;2025-01-01T02:43:56;98872.13;-1.86;81.61
44902;2025-01-01T02:45:00;99800;3.7;62
83029;2025-01-01T02:45:21;97842.72;-2.65;82.95
76374;2025-01-01T02:45:25;46057.53;-144.13;43.85
47082;2025-01-01T02:45:33;97712.41;2.53;32.47
66520;2025-01-01T02:45:46;98196.53;-5.74;100.00
16945;2025-01-01T02:45:54;97438.16;-4.43;88.80
3150;2025-01-01T02:46:01;98058.59;1.07;71.55
56076;2025-01-01T02:46:21;98868.66;-1.93;81.82
56668;2025-01-01T02:46:43;97062.94;-3.70;100.00
83029;2025-01-01T02:47:47;97846.84;-2.62;82.96
76374;2025-01-01T02:47:51;46049.78;-144.13;43.76
47082;2025-01-01T02:47:59;97706.16;2.79;32.34
44902;2025-01-01T02:48:00;99800;3.7;63
66520;2025-01-01T02:48:16;98194.34;-5.72;100.00
21828;2025-01-01T02:48:24;95145.81;2.39;35.39
3150;2025-01-01T02:48:36;98060.69;1.00;71.46
56076;2025-01-01T02:48:47;98872.72;-1.91;81.96
27425;2025-01-01T02:48:56;96671.50;0.73;54.52
16945;2025-01-01T02:48:56;97436.47;-4.49;89.54
56668;2025-01-01T02:49:45;97056.09;-3.74;100.00
76374;2025-01-01T02:50:17;46069.16;-144.13;43.58
47082;2025-01-01T02:50:24;97707.75;2.52;32.26
66520;2025-01-01T02:50:46;98192.19;-5.69;100.00
44902;2025-01-01T02:51:00;99800;3.7;62
3150;2025-01-01T02:51:03;98058.00;0.90;71.89
56076;2025-01-01T02:51:12;98874.94;-1.94;81.83
16945;2025-01-01T02:52:03;97429.56;-4.45;89.38
76374;2025-01-01T02:52:43;46084.66;-144.13;43.65
56668;2025-01-01T02:52:49;97053.63;-3.77;100.00
47082;2025-01-01T02:52:51;97698.89;2.57;32.28
83029;2025-01-01T02:53:00;97834.19;-2.54;82.99
66520;2025-01-01T02:53:11;98199.25;-5.68;100.00
21828;2025-01-01T02:53:32;95146.91;2.02;35.91
3150;2025-01-01T02:53:34;98034.25;0.68;72.04
56076;2025-01-01T02:53:38;98879.44;-1.88;82.16
27425;2025-01-01T02:53:58;96687.13;0.71;54.44
44902;2025-01-01T02:54:00;99800;3.7;62
16945;2025-01-01T02:55:06;97429.59;-4.47;90.01
76374;2025-01-01T02:55:09;46069.16;-144.13;43.96
47082;2025-01-01T02:55:15;97695.57;2.71;32.11
83029;2025-01-01T02:55:26;97819.13;-2.60;82.79
66520;2025-01-01T02:55:41;98193.59;-5.67;100.00
56668;2025-01-01T02:55:52;97062.41;-3.80;100.00
3150;2025-01-01T02:56:01;98052.94;0.83;72.13
56076;2025-01-01T02:56:04;98853.34;-2.05;81.76
44902;2025-01-01T02:57:01;99700;3.6;62
76374;2025-01-01T02:57:35;46036.22;-144.13;43.86
47082;2025-01-01T02:57:41;97701.58;2.67;32.24
83029;2025-01-01T02:57:52;97792.88;-2.79;82.59
66520;2025-01-01T02:58:07;98187.63;-5.64;100.00
16945;2025-01-01T02:58:13;97424.38;-4.45;89.71
56076;2025-01-01T02:58:29;98868.06;-1.89;81.93
3150;2025-01-01T02:58:32;98054.53;0.89;72.12
21828;2025-01-01T02:58:39;95141.72;1.93;36.02
56668;2025-01-01T02:58:55;97057.34;-3.84;100.00
27425;2025-01-01T02:59:00;96673.63;0.76;54.37
44902;2025-01-01T03:00:00;99800;3.6;63
76374;2025-01-01T03:00:01;46084.66;-144.13;43.44
47082;2025-01-01T03:00:07;97701.73;2.73;32.31
83029;2025-01-01T03:00:17;97826.22;-2.51;83.01
66520;2025-01-01T03:00:37;98184.28;-5.71;100.00
56076;2025-01-01T03:00:55;98878.84;-1.90;81.52
3150;2025-01-01T03:00:59;98055.91;0.92;72.13
16945;2025-01-01T03:01:20;97424.47;-4.51;89.94
56668;2025-01-01T03:01:58;97062.66;-3.87;100.00
76374;2025-01-01T03:02:28;46049.78;-144.13;43.84
47082;2025-01-01T03:02:32;97709.14;2.72;32.39
83029;2025-01-01T03:02:43;97733.78;-3.10;82.56
44902;2025-01-01T03:03:00;99800;3.6;62
66520;2025-01-01T03:03:03;98187.34;-5.67;100.00
56076;2025-01-01T03:03:20;98872.94;-1.92;81.63
3150;2025-01-01T03:03:30;98054.53;0.84;72.20
21828;2025-01-01T03:03:42;95116.28;1.76;36.12
27425;2025-01-01T03:04:02;96652.25;0.71;54.38
16945;2025-01-01T03:04:27;97425.28;-4.48;90.54
76374;2025-01-01T03:04:54;46069.16;-144.13;43.76
47082;2025-01-01T03:04:57;97723.36;2.48;32.58
56668;2025-01-01T03:05:04;97071.50;-3.90;100.00
83029;2025-01-01T03:05:12;97829.75;-2.52;81.77
66520;2025-01-01T03:05:37;98204.19;-5.65;100.00
56076;2025-01-01T03:05:45;98867.25;-1.89;82.04
44902;2025-01-01T03:06:00;99800;3.6;62
3150;2025-01-01T03:06:01;98042.56;0.87;72.26
76374;2025-01-01T03:07:20;46080.78;-144.13;43.64
47082;2025-01-01T03:07:22;97725.34;2.50;32.98
16945;2025-01-01T03:07:30;97422.72;-4.49;90.44
83029;2025-01-01T03:07:37;97822.75;-2.63;81.43
66520;2025-01-01T03:08:03;98194.91;-5.69;100.00
56668;2025-01-01T03:08:08;97069.03;-3.95;100.00
56076;2025-01-01T03:08:11;98861.72;-1.94;81.44
3150;2025-01-01T03:08:32;98046.78;0.83;72.30
21828;2025-01-01T03:08:46;95116.16;1.84;36.06
44902;2025-01-01T03:09:00;99800;3.6;62
27425;2025-01-01T03:09:04;96652.81;0.68;54.22
76374;2025-01-01T03:09:46;46086.59;-144.13;43.41
47082;2025-01-01T03:09:48;97719.99;2.23;33.42
83029;2025-01-01T03:10:03;97826.34;-2.65;81.67
66520;2025-01-01T03:10:33;98197.34;-5.73;100.00
56076;2025-01-01T03:10:36;98855.81;-1.96;81.92
16945;2025-01-01T03:10:37;97420.94;-4.41;90.76
3150;2025-01-01T03:10:59;98041.47;0.83;72.29
56668;2025-01-01T03:11:10;97075.22;-3.97;100.00
44902;2025-01-01T03:12:00;99800;3.5;63
76374;2025-01-01T03:12:11;46053.66;-144.13;43.59
47082;2025-01-01T03:12:13;97718.35;2.01;33.69
83029;2025-01-01T03:12:30;97840.63;-2.59;81.69
66520;2025-01-01T03:12:58;98194.34;-5.72;100.00
56076;2025-01-01T03:13:01;98857.44;-1.95;81.47
3150;2025-01-01T03:13:30;98007.88;0.66;72.47
16945;2025-01-01T03:13:40;97414.91;-4.41;90.68
21828;2025-01-01T03:13:59;95109.19;1.62;36.41
27425;2025-01-01T03:14:07;96651.84;0.64;54.42
56668;2025-01-01T03:14:13;97075.34;-4.02;100.00
76374;2025-01-01T03:14:37;46076.91;-144.13;43.37
47082;2025-01-01T03:14:39;97722.53;2.02;33.71
83029;2025-01-01T03:14:55;97810.38;-2.83;81.41
44902;2025-01-01T03:15:00;99800;3.5;62
56076;2025-01-01T03:15:27;98833.41;-2.01;81.61
66520;2025-01-01T03:15:28;98188.97;-5.66;100.00
3150;2025-01-01T03:15:57;98044.69;0.90;72.37
16945;2025-01-01T03:16:52;97416.59;-4.39;89.96
76374;2025-01-01T03:17:03;46053.66;-144.13;43.32
