sensor_id;timestamp;pressure;temperature;humidity
80869;2025-01-01T01:11:26;91262.92188;4.263203144;35.33417892
80682;2025-01-01T01:11:37;87139.50;0.21;38.44
83422;2025-01-01T01:11:44;102557.00;8.47;63.59
83130;2025-01-01T01:11:56;103031.59;9.34;62.93
84848;2025-01-01T01:12:10;90166.50;3.24;51.07
84320;2025-01-01T01:12:54;89189.31;3.38;32.92
80869;2025-01-01T01:13:25;91262.08594;4.365546703;35.18964767
84665;2025-01-01T01:13:31;88064.38;27.87;5.67
80682;2025-01-01T01:14:03;87127.53;0.09;38.80
39509;2025-01-01T01:14:08;101110;-0.1;86.6
83422;2025-01-01T01:14:11;102542.25;8.49;63.62
83130;2025-01-01T01:14:23;103041.00;9.27;63.38
84848;2025-01-01T01:14:36;90161.28;3.24;50.94
84320;2025-01-01T01:15:22;89108.41;2.86;32.48
80869;2025-01-01T01:15:25;91259.5;4.477851391;35.13398361
55757;2025-01-01T01:15:44;101244.97;3.09;100.00
84665;2025-01-01T01:15:57;88055.50;28.37;6.51
80682;2025-01-01T01:16:28;87133.78;0.11;39.06
83422;2025-01-01T01:16:37;102558.00;8.52;63.48
83130;2025-01-01T01:16:49;103024.41;9.14;62.94
84848;2025-01-01T01:17:03;90165.38;3.21;50.30
39509;2025-01-01T01:17:10;101120;-0.1;86.5
80869;2025-01-01T01:17:25;91258.65625;4.572773457;34.83613205
84320;2025-01-01T01:17:49;89190.09;3.53;32.27
84665;2025-01-01T01:18:23;88060.38;28.58;5.71
80682;2025-01-01T01:18:54;87138.47;0.09;39.50
83422;2025-01-01T01:19:03;102552.34;8.54;63.71
83130;2025-01-01T01:19:15;103029.47;9.05;63.14
80869;2025-01-01T01:19:25;91260.59375;4.572773457;34.61640549
84848;2025-01-01T01:19:29;90157.16;3.23;50.29
39509;2025-01-01T01:20:17;101120;-0.1;86.5
84320;2025-01-01T01:20:17;89124.16;3.10;32.27
55757;2025-01-01T01:20:45;101248.34;3.11;100.00
84665;2025-01-01T01:20:49;88048.59;28.86;5.58
80682;2025-01-01T01:21:19;87131.97;0.12;39.69
80869;2025-01-01T01:21:25;91255.84375;4.497773647;34.47871017
83422;2025-01-01T01:21:28;102556.47;8.56;63.79
83130;2025-01-01T01:21:41;103031.22;9.06;63.37
84848;2025-01-01T01:21:55;90143.84;3.10;50.68
84320;2025-01-01T01:22:48;89192.97;3.81;32.21
84665;2025-01-01T01:23:15;88054.16;29.13;6.63
39509;2025-01-01T01:23:18;101120;-0.1;86.3
80869;2025-01-01T01:23:25;91257.67969;4.440546989;34.42988205
80682;2025-01-01T01:23:46;87135.06;0.17;39.50
83422;2025-01-01T01:23:54;102558.25;8.62;63.76
83130;2025-01-01T01:24:07;103026.94;9.10;63.46
84848;2025-01-01T01:24:21;90152.72;3.20;50.24
84320;2025-01-01T01:25:15;89223.59;4.06;31.92
80869;2025-01-01T01:25:25;91257.38281;4.383124828;34.28339767
84665;2025-01-01T01:25:41;88051.38;29.15;5.48
55757;2025-01-01T01:25:45;101237.75;3.13;100.00
80682;2025-01-01T01:26:12;87131.03;0.16;39.29
83422;2025-01-01T01:26:19;102552.41;8.65;63.59
39509;2025-01-01T01:26:26;101120;-0.1;86.3
83130;2025-01-01T01:26:33;103028.66;9.09;63.95
84848;2025-01-01T01:26:48;90151.38;3.04;50.50
80869;2025-01-01T01:27:25;91259.13281;4.293281078;34.0900383
84320;2025-01-01T01:27:42;89228.38;4.11;32.21
84665;2025-01-01T01:28:07;88049.28;29.23;5.89
80682;2025-01-01T01:28:38;87126.34;0.18;39.71
83422;2025-01-01T01:28:45;102549.97;8.64;63.64
83130;2025-01-01T01:28:59;103027.88;9.13;63.39
84848;2025-01-01T01:29:14;90152.50;3.03;50.37
80869;2025-01-01T01:29:25;91256.59375;4.185859203;34.16913986
39509;2025-01-01T01:29:29;101120;-0.1;86.3
84320;2025-01-01T01:30:10;89221.59;4.12;32.06
84665;2025-01-01T01:30:32;88056.25;29.14;5.78
55757;2025-01-01T01:30:47;101237.47;3.17;100.00
80682;2025-01-01T01:31:04;87130.59;0.27;39.17
83422;2025-01-01T01:31:10;102558.88;8.64;63.75
83130;2025-01-01T01:31:25;103022.63;9.10;63.43
80869;2025-01-01T01:31:25;91258.55469;4.111054897;34.19453049
84848;2025-01-01T01:31:41;90162.59;3.01;50.87
39509;2025-01-01T01:32:30;101110;-0.1;86.3
84320;2025-01-01T01:32:38;89065.81;2.86;32.25
84665;2025-01-01T01:32:58;88058.31;28.65;6.95
80869;2025-01-01T01:33:25;91261.625;4.071015835;34.04999924
80682;2025-01-01T01:33:30;87129.66;0.31;38.97
83422;2025-01-01T01:33:39;102558.78;8.71;63.74
83130;2025-01-01T01:33:51;103026.06;9.09;63.77
84848;2025-01-01T01:34:08;90172.28;3.04;50.78
84320;2025-01-01T01:35:06;89192.91;3.73;32.47
84665;2025-01-01T01:35:24;88050.69;29.06;5.82
80869;2025-01-01T01:35:25;91272.625;3.871406078;33.98945236
39509;2025-01-01T01:35:33;101120;-0.1;86.3
55757;2025-01-01T01:35:47;101239.50;3.27;100.00
80682;2025-01-01T01:36:03;87128.88;0.31;39.12
83422;2025-01-01T01:36:05;102554.69;8.69;63.60
83130;2025-01-01T01:36:17;103035.88;9.32;63.75
84848;2025-01-01T01:36:34;90163.00;3.00;50.59
80869;2025-01-01T01:37:25;91273.09375;3.771601677;34.10078049
84320;2025-01-01T01:37:34;89224.19;3.84;32.26
84665;2025-01-01T01:37:50;88054.19;29.02;5.82
80682;2025-01-01T01:38:29;87136.31;0.36;38.56
83422;2025-01-01T01:38:30;102563.13;8.72;63.82
39509;2025-01-01T01:38:36;101120;-0.1;86.3
83130;2025-01-01T01:38:43;103030.13;9.54;63.18
84848;2025-01-01T01:39:00;90174.09;3.07;50.53
80869;2025-01-01T01:39:25;91267.96875;3.761640549;34.40644455
84320;2025-01-01T01:40:01;89149.34;3.33;31.98
84665;2025-01-01T01:40:16;88063.22;28.91;5.63
55757;2025-01-01T01:40:48;101244.34;3.33;100.00
80682;2025-01-01T01:40:55;87132.41;0.39;39.16
83422;2025-01-01T01:40:56;102563.72;8.74;63.78
83130;2025-01-01T01:41:09;103038.91;9.69;62.61
80869;2025-01-01T01:41:25;91268.09375;3.816523552;34.54218674
84848;2025-01-01T01:41:26;90177.44;3.11;50.92
39509;2025-01-01T01:41:39;101130;-0.1;86.3
84320;2025-01-01T01:42:29;89192.16;3.54;32.40
84665;2025-01-01T01:42:41;88056.94;28.64;6.61
80682;2025-01-01T01:43:20;87122.50;0.37;38.55
83422;2025-01-01T01:43:22;102571.81;8.74;63.77
80869;2025-01-01T01:43:25;91271.29688;3.906367302;34.3634758
83130;2025-01-01T01:43:34;103039.72;9.63;62.70
84848;2025-01-01T01:43:55;90178.25;3.05;50.63
39509;2025-01-01T01:44:41;101130;0;86.3
84320;2025-01-01T01:44:56;89058.09;2.51;32.20
84665;2025-01-01T01:45:07;88061.22;27.18;7.23
