sensor_id;timestamp;pressure;temperature;humidity
35892;2025-01-01T01:11:55;96209.38;1.20;81.85
35880;2025-01-01T01:11:58;96568.53;-0.95;82.35
86012;2025-01-01T01:11:59;102961.41;2.99;80.07
82349;2025-01-01T01:12:01;96493.81;3.45;59.89
89981;2025-01-01T01:12:33;92066.16;1.33;63.34
86306;2025-01-01T01:13:09;101707.53;1.46;70.08
84710;2025-01-01T01:13:14;94941.56;-0.50;73.63
35842;2025-01-01T01:13:23;96656.19;2.18;69.72
35892;2025-01-01T01:14:22;96213.00;1.13;81.40
86012;2025-01-01T01:14:25;102959.59;3.00;79.72
35880;2025-01-01T01:14:25;96572.16;-0.89;82.44
82349;2025-01-01T01:14:27;96498.03;3.27;60.61
89981;2025-01-01T01:14:59;92068.78;1.44;63.17
6132;2025-01-01T01:14:59;96478.75;0.53;100.00
86306;2025-01-01T01:15:34;101688.66;1.41;70.22
84710;2025-01-01T01:15:40;94916.22;-0.58;73.33
35842;2025-01-01T01:15:48;96667.47;2.82;69.03
85623;2025-01-01T01:15:54;100981.05;-0.11;74.92
35892;2025-01-01T01:16:47;96205.72;1.26;81.61
35880;2025-01-01T01:16:51;96574.34;-0.86;82.32
86012;2025-01-01T01:16:52;102963.50;2.96;79.83
82349;2025-01-01T01:16:54;96500.56;3.51;59.92
89981;2025-01-01T01:17:25;92065.38;1.03;67.04
86306;2025-01-01T01:18:00;101692.59;1.45;69.95
84710;2025-01-01T01:18:05;94938.00;-0.34;74.29
35842;2025-01-01T01:18:14;96656.50;2.52;69.10
35892;2025-01-01T01:19:13;96210.91;1.26;81.21
35880;2025-01-01T01:19:17;96576.34;-0.95;81.89
86012;2025-01-01T01:19:18;102958.72;2.88;79.47
82349;2025-01-01T01:19:20;96494.25;3.31;60.28
89981;2025-01-01T01:19:51;92070.78;0.57;67.02
86306;2025-01-01T01:20:26;101700.88;1.50;69.81
84710;2025-01-01T01:20:31;94945.88;-0.08;74.19
35842;2025-01-01T01:20:40;96662.56;2.65;69.02
6132;2025-01-01T01:20:46;96478.41;0.58;100.00
85623;2025-01-01T01:21:00;100982.51;-0.15;74.39
35892;2025-01-01T01:21:39;96215.38;1.21;81.08
35880;2025-01-01T01:21:43;96570.56;-0.97;81.80
86012;2025-01-01T01:21:45;102959.59;2.88;79.73
82349;2025-01-01T01:21:47;96496.91;3.28;60.60
89981;2025-01-01T01:22:17;92068.41;0.89;66.04
86306;2025-01-01T01:22:51;101682.72;1.53;69.85
84710;2025-01-01T01:22:56;94913.47;-0.21;73.33
35842;2025-01-01T01:23:05;96655.75;2.38;69.46
35892;2025-01-01T01:24:08;96218.91;1.17;81.15
35880;2025-01-01T01:24:09;96570.31;-1.08;82.25
86012;2025-01-01T01:24:11;102964.97;3.00;79.79
82349;2025-01-01T01:24:13;96494.94;3.13;61.10
89981;2025-01-01T01:24:44;92065.72;0.83;66.03
86306;2025-01-01T01:25:17;101686.66;1.58;69.39
84710;2025-01-01T01:25:22;94911.09;-0.22;72.56
35842;2025-01-01T01:25:31;96665.38;2.62;69.48
85623;2025-01-01T01:26:05;100975.36;-0.23;74.15
35892;2025-01-01T01:26:34;96203.47;1.15;81.43
6132;2025-01-01T01:26:34;96478.28;0.59;100.00
35880;2025-01-01T01:26:34;96578.13;-1.02;82.41
86012;2025-01-01T01:26:37;102965.81;3.00;79.52
82349;2025-01-01T01:26:39;96505.91;3.01;61.55
89981;2025-01-01T01:27:10;92072.84;0.86;65.69
86306;2025-01-01T01:27:43;101686.22;1.54;69.46
84710;2025-01-01T01:27:47;94933.56;-0.05;72.34
35842;2025-01-01T01:27:57;96670.91;2.31;69.61
35892;2025-01-01T01:28:59;96211.38;1.09;81.51
35880;2025-01-01T01:29:00;96573.91;-1.09;82.57
86012;2025-01-01T01:29:03;102959.34;2.92;79.54
82349;2025-01-01T01:29:05;96503.25;3.04;61.44
89981;2025-01-01T01:29:36;92071.66;0.76;67.06
86306;2025-01-01T01:30:08;101683.81;1.59;69.41
84710;2025-01-01T01:30:13;94941.63;-0.01;72.90
35842;2025-01-01T01:30:23;96672.78;1.76;71.29
85623;2025-01-01T01:31:09;100973.67;-0.37;74.34
35892;2025-01-01T01:31:25;96213.72;1.18;81.44
35880;2025-01-01T01:31:25;96568.31;-1.06;82.08
86012;2025-01-01T01:31:28;102958.13;2.96;79.45
82349;2025-01-01T01:31:30;96491.94;3.18;61.31
89981;2025-01-01T01:32:02;92072.63;0.84;65.72
6132;2025-01-01T01:32:22;96486.22;0.66;100.00
86306;2025-01-01T01:32:35;101681.75;1.69;68.59
84710;2025-01-01T01:32:38;94932.03;0.01;72.84
35842;2025-01-01T01:32:48;96671.41;2.24;71.45
35892;2025-01-01T01:33:50;96216.38;1.15;81.57
35880;2025-01-01T01:33:51;96575.31;-1.00;82.24
86012;2025-01-01T01:33:54;102957.75;3.00;79.44
82349;2025-01-01T01:33:56;96498.53;3.17;61.22
89981;2025-01-01T01:34:28;92068.22;0.76;65.78
86306;2025-01-01T01:35:01;101683.56;1.69;68.78
84710;2025-01-01T01:35:04;94932.00;-0.06;72.75
35842;2025-01-01T01:35:14;96662.25;2.82;69.48
85623;2025-01-01T01:36:13;100968.92;-0.54;74.86
35892;2025-01-01T01:36:16;96211.16;1.18;81.73
35880;2025-01-01T01:36:17;96568.34;-0.93;82.09
86012;2025-01-01T01:36:20;102948.84;3.00;79.35
82349;2025-01-01T01:36:21;96494.75;3.06;61.13
89981;2025-01-01T01:36:54;92069.03;0.65;65.95
86306;2025-01-01T01:37:26;101684.41;1.69;68.51
84710;2025-01-01T01:37:30;94935.34;-0.26;72.15
35842;2025-01-01T01:37:39;96668.94;2.35;69.69
6132;2025-01-01T01:38:09;96472.72;0.65;100.00
35880;2025-01-01T01:38:42;96571.13;-1.01;82.17
35892;2025-01-01T01:38:44;96204.34;1.14;81.81
86012;2025-01-01T01:38:45;102945.06;3.02;79.41
82349;2025-01-01T01:38:47;96500.34;2.82;61.85
89981;2025-01-01T01:39:21;92062.69;0.57;66.31
86306;2025-01-01T01:39:52;101679.44;1.66;68.66
84710;2025-01-01T01:39:55;94904.66;-0.39;71.64
35842;2025-01-01T01:40:05;96662.00;2.09;70.32
35880;2025-01-01T01:41:08;96559.53;-0.99;82.26
35892;2025-01-01T01:41:11;96201.50;1.23;81.64
86012;2025-01-01T01:41:12;102946.63;3.05;79.38
82349;2025-01-01T01:41:12;96498.34;2.94;61.91
85623;2025-01-01T01:41:17;100964.23;-0.68;75.49
89981;2025-01-01T01:41:47;92055.88;0.45;67.37
86306;2025-01-01T01:42:18;101671.88;1.55;68.72
84710;2025-01-01T01:42:21;94922.66;-0.41;71.21
35842;2025-01-01T01:42:31;96658.50;2.22;70.75
35880;2025-01-01T01:43:33;96563.34;-0.88;81.76
86012;2025-01-01T01:43:37;102937.81;3.14;79.04
35892;2025-01-01T01:43:37;96201.56;1.22;81.60
82349;2025-01-01T01:43:38;96497.63;2.97;61.93
6132;2025-01-01T01:43:57;96464.03;0.68;100.00
89981;2025-01-01T01:44:14;92059.28;0.51;67.37
86306;2025-01-01T01:44:43;101679.94;1.24;69.77
84710;2025-01-01T01:44:46;94920.94;-0.55;71.80
35842;2025-01-01T01:44:56;96658.03;2.03;70.71
35880;2025-01-01T01:45:59;96557.38;-0.82;81.02
35892;2025-01-01T01:46:02;96197.28;1.21;81.20
86012;2025-01-01T01:46:03;102939.75;3.23;79.35
82349;2025-01-01T01:46:04;96487.97;3.00;61.84
85623;2025-01-01T01:46:21;100959.08;-0.77;76.16
6132;2025-01-01T01:46:23;96467.38;0.68;100.00
89981;2025-01-01T01:46:40;92062.25;0.42;67.30
84710;2025-01-01T01:47:11;94918.88;-0.66;71.45
35842;2025-01-01T01:47:22;96640.47;2.58;69.91
86306;2025-01-01T01:47:28;101671.75;1.34;69.60
35880;2025-01-01T01:48:24;96549.56;-0.82;80.66
35892;2025-01-01T01:48:28;96202.13;1.31;81.25
86012;2025-01-01T01:48:29;102937.63;3.38;78.98
82349;2025-01-01T01:48:30;96496.31;2.91;61.98
89981;2025-01-01T01:49:06;92052.69;0.52;67.26
84710;2025-01-01T01:49:37;94921.63;-0.82;71.30
35842;2025-01-01T01:49:48;96646.03;3.03;68.04
86306;2025-01-01T01:49:56;101668.44;1.32;69.46
35880;2025-01-01T01:50:50;96569.16;-0.93;80.49
35892;2025-01-01T01:50:54;96194.38;1.31;80.88
86012;2025-01-01T01:50:55;102941.88;3.41;78.69
82349;2025-01-01T01:50:55;96489.16;2.71;62.42
85623;2025-01-01T01:51:25;100955.10;-0.70;76.10
89981;2025-01-01T01:51:32;92048.25;0.55;67.45
84710;2025-01-01T01:52:03;94907.66;-0.93;73.19
6132;2025-01-01T01:52:10;96466.47;0.69;100.00
