sensor_id;timestamp;pressure;temperature;humidity
88748;2025-01-01T01:11:30;101057.09;20.59;28.76
71373;2025-01-01T01:11:36;101329.03;-2.68;100.00
48964;2025-01-01T01:11:47;62584.25;-146.92;100.00
54822;2025-01-01T01:12:04;103146.88;5.69;100.00
58072;2025-01-01T01:12:05;101978.31;-3.26;100.00
88748;2025-01-01T01:12:21;101060.66;20.60;28.72
89802;2025-01-01T01:12:22;102100.84;-1.11;92.86
63654;2025-01-01T01:12:42;102066.16;-2.87;100.00
88748;2025-01-01T01:12:47;101054.38;20.59;28.64
68634;2025-01-01T01:13:09;101291.91;-3.80;100.00
46768;2025-01-01T01:13:10;98698.88;-3.29;100.00
88748;2025-01-01T01:13:12;101047.88;20.60;28.93
88748;2025-01-01T01:13:38;101063.38;20.60;28.83
71373;2025-01-01T01:14:02;101335.72;-2.65;100.00
88748;2025-01-01T01:14:04;101055.81;20.62;28.58
48964;2025-01-01T01:14:13;62584.25;-146.92;100.00
88748;2025-01-01T01:14:30;101054.38;20.59;28.86
54822;2025-01-01T01:14:32;103142.50;5.55;100.00
58072;2025-01-01T01:14:33;101978.69;-3.46;100.00
88748;2025-01-01T01:14:57;101057.94;20.60;28.56
88748;2025-01-01T01:15:22;101057.09;20.59;28.83
89802;2025-01-01T01:15:23;102105.69;-1.14;93.19
46768;2025-01-01T01:15:36;98694.72;-3.31;100.00
68634;2025-01-01T01:15:37;101284.19;-3.92;100.00
88748;2025-01-01T01:15:48;101057.72;20.61;28.85
88748;2025-01-01T01:16:14;101061.47;20.60;28.90
63654;2025-01-01T01:16:27;102066.34;-2.68;100.00
48964;2025-01-01T01:16:38;62584.25;-146.92;100.00
88748;2025-01-01T01:16:39;101058.75;20.60;28.63
71373;2025-01-01T01:16:51;101334.94;-2.66;100.00
54822;2025-01-01T01:16:58;103147.91;5.46;100.00
58072;2025-01-01T01:16:59;101975.88;-3.39;100.00
88748;2025-01-01T01:17:05;101062.53;20.59;28.90
88748;2025-01-01T01:17:30;101063.63;20.58;28.75
88748;2025-01-01T01:17:56;101051.91;20.58;28.82
46768;2025-01-01T01:18:02;98693.94;-3.42;100.00
68634;2025-01-01T01:18:03;101291.28;-3.99;100.00
88748;2025-01-01T01:18:22;101059.81;20.59;28.72
89802;2025-01-01T01:18:24;102099.28;-1.18;93.04
88748;2025-01-01T01:18:47;101064.44;20.59;28.68
48964;2025-01-01T01:19:04;62584.25;-146.92;100.00
88748;2025-01-01T01:19:13;101064.44;20.59;28.78
71373;2025-01-01T01:19:17;101340.09;-2.64;100.00
54822;2025-01-01T01:19:25;103152.09;5.84;100.00
58072;2025-01-01T01:19:26;101976.75;-3.38;100.00
88748;2025-01-01T01:19:39;101057.09;20.59;28.76
63654;2025-01-01T01:19:51;102066.72;-2.95;100.00
88748;2025-01-01T01:20:05;101059.81;20.59;28.73
46768;2025-01-01T01:20:27;98698.22;-3.31;100.00
68634;2025-01-01T01:20:30;101291.09;-4.03;100.00
88748;2025-01-01T01:20:31;101058.19;20.58;28.78
88748;2025-01-01T01:20:56;101056.28;20.59;28.76
88748;2025-01-01T01:21:22;101058.75;20.60;28.77
89802;2025-01-01T01:21:24;102089.59;-1.18;93.77
48964;2025-01-01T01:21:29;62584.25;-146.92;100.00
71373;2025-01-01T01:21:44;101338.13;-2.67;100.00
88748;2025-01-01T01:21:48;101056.28;20.59;28.81
58072;2025-01-01T01:21:52;101979.59;-3.46;100.00
54822;2025-01-01T01:21:52;103147.78;5.70;100.00
88748;2025-01-01T01:22:14;101058.75;20.60;28.70
88748;2025-01-01T01:22:39;101056.88;20.61;28.67
46768;2025-01-01T01:22:53;98701.84;-3.32;100.00
68634;2025-01-01T01:22:56;101288.97;-4.06;100.00
88748;2025-01-01T01:23:05;101055.22;20.60;28.76
63654;2025-01-01T01:23:22;102058.16;-2.95;100.00
88748;2025-01-01T01:23:30;101060.06;20.58;28.71
48964;2025-01-01T01:23:55;62584.25;-146.92;100.00
88748;2025-01-01T01:23:56;101054.63;20.58;28.97
71373;2025-01-01T01:24:11;101338.50;-2.65;100.00
58072;2025-01-01T01:24:18;101980.41;-3.42;100.00
54822;2025-01-01T01:24:18;103156.63;5.75;100.00
88748;2025-01-01T01:24:22;101059.59;20.61;28.81
89802;2025-01-01T01:24:25;102088.16;-1.14;93.24
88748;2025-01-01T01:24:48;101060.66;20.60;28.61
88748;2025-01-01T01:25:13;101062.31;20.61;28.72
46768;2025-01-01T01:25:18;98688.63;-3.24;100.00
68634;2025-01-01T01:25:22;101277.72;-4.10;100.00
88748;2025-01-01T01:25:39;101049.19;20.58;28.75
88748;2025-01-01T01:26:05;101049.78;20.60;28.83
48964;2025-01-01T01:26:21;62584.25;-146.92;100.00
88748;2025-01-01T01:26:30;101046.84;20.61;28.71
